,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
308,dialseg711_dial_010,29,user,Can you find me a gas station nearby?,4,0,
309,dialseg711_dial_010,30,agent,We're 6 miles away from Chevron but there is a road block nearby,4,0,
310,dialseg711_dial_010,31,user,Which one is it the quickest way to get there?,4,0,
311,dialseg711_dial_010,32,agent,"I picked the quickest way and sent it on your map, navigating there now",4,0,
312,dialseg711_dial_011,1,user,I need to get a train from cambridge to Norwich.,0,0,
313,dialseg711_dial_011,2,agent,I have a train leaving at 12:36 and arriving at 13:55. Is that ok?,0,0,
314,dialseg711_dial_011,3,user,"Actually no, I need a train leaving on Monday after 20:30.",0,0,
315,dialseg711_dial_011,4,agent,I have a train which leaves at 20:36. Would that work for you?,0,0,
316,dialseg711_dial_011,5,user,book for 4. get me the reference number please,0,0,
317,dialseg711_dial_011,6,agent,"Booking was successful, the total fee is 70.4 GBP payable at the station. Reference number is : RI594OCX.",0,1,
318,dialseg711_dial_011,7,user,"I am looking for a train that leaves Saturday going to ely, do you have a train with those details?",1,0,
319,dialseg711_dial_011,8,agent,"There are 10 trains on Saturday that go to Ely from Cambridge. What time do you need to leave or arrive, and how many tickets do you need?",1,0,
320,dialseg711_dial_011,9,user,I need to arrive by 13:00.,1,0,
321,dialseg711_dial_011,10,agent,There is one train that arrives at 12:07. That trainID isTR0718.,1,0,
322,dialseg711_dial_011,11,user,I need a booking for 4 people.,1,0,
323,dialseg711_dial_011,12,agent,I've done that. The price will be 14.08 GBP payable at the station. Your reference number is IR7HSMG4. Any else I can do for you?,1,1,
324,dialseg711_dial_011,13,user,I need a taxi to leave from the gallery at twelve a high street to arrive by 15:30,2,0,
325,dialseg711_dial_011,14,agent,Where will you be going?,2,0,
326,dialseg711_dial_011,15,user,I'm going to the nirala.,2,0,
327,dialseg711_dial_011,16,agent,"Great, you are all set. A yellow honda has been booked and the contact number is 07621058499. Can I help with anything else today?",2,1,
328,dialseg711_dial_011,17,user,I am looking for a train leaving after 11:45,3,0,
329,dialseg711_dial_011,18,agent,"OK, what are your departure and arrival stations, and what day are you traveling?",3,0,
330,dialseg711_dial_011,19,user,I'll be leaving Stansted Airport Friday to head toward Cambridge.,3,0,
331,dialseg711_dial_011,20,agent,"Ok, I have the first available train leaving at 12:24 and arriving at 12:52. Would that train work for you or would you like to leave later than that?",3,0,
332,dialseg711_dial_011,21,user,That would work for me can I get a train for 7 people?,3,0,
333,dialseg711_dial_011,22,agent,"Yes, you're booked on TR1387 with reference number 78BZSVSW. The total fee is 70.7 GBP payable at the station. Anything else I can help you with?",3,0,
334,dialseg711_dial_012,1,user,"In mountain view, will there be frost today or tomorrow?",0,0,
335,dialseg711_dial_012,2,agent,"No, in Mountain View there will be clear skies today and dry tomorrow",0,1,
336,dialseg711_dial_012,3,user,"I need some train schedule information, please.",1,0,
337,dialseg711_dial_012,4,agent,Is there a specific destination you need to depart from?,1,0,
338,dialseg711_dial_012,5,user,"Yes, the train should arrive by 18:15 and should depart from ely.",1,0,
339,dialseg711_dial_012,6,agent,What is your destination?,1,0,
340,dialseg711_dial_012,7,user,"I want to go to Cambridge, please.",1,0,
341,dialseg711_dial_012,8,agent,trainID departure destination day leaveAt arriveBy price duration book (optional) TR8519 ely cambridge friday 05:35 05:52 4.40 pounds 17 minutes TR8510 ely cambridge friday 07:35 07:52 4.40 pounds 17 minutes TR3976 ely cambridge friday 09:35 09:52 4.40 pounds 17 minutes TR0212 ely cambridge friday 11:35 11:52 4.40 pounds 17 minutes TR0236 ely cambridge friday 13:35 13:52 4.40 pounds 17 minutes there is a sample,1,0,
342,dialseg711_dial_012,9,user,"Thanks, that's all I need.",1,0,
343,dialseg711_dial_012,10,agent,Did you say you were leaving on Friday?,1,0,
344,dialseg711_dial_012,11,user,"I need to leave on Thursday, not Friday.",1,0,
345,dialseg711_dial_012,12,agent,"I see. All right, I've adjusted that information for you.",1,1,
346,dialseg711_dial_012,13,user,Where is the nearest pizza place?,2,0,
347,dialseg711_dial_012,14,agent,The nearest pizza place is Round Table located 4 miles away. Do you want the address?,2,0,
348,dialseg711_dial_012,15,user,"Yes, please, and pick the quickest route to get there too",2,0,
349,dialseg711_dial_012,16,agent,"113 Anton Ct, there is no traffic and you should be able to reach there quickly",2,1,
350,dialseg711_dial_012,17,user,I am looking for the Addenbrookes Hospital.,3,0,
351,dialseg711_dial_012,18,agent,"The hospital is located at Hills Rd, Cambridge in postcode CB20QQ.",3,0,
352,dialseg711_dial_012,19,user,Can I have the phone number please?,3,0,
353,dialseg711_dial_012,20,agent,The phone number is 01223245151. Is there anything else?,3,0,
354,dialseg711_dial_012,21,user,That will be all. Thank you for your help.,3,0,
355,dialseg711_dial_012,22,agent,Great! Have a nice day!,3,1,
356,dialseg711_dial_012,23,user,what is the weather for next week,4,0,
357,dialseg711_dial_012,24,agent,What city do you need weather information for?,4,0,
358,dialseg711_dial_012,25,user,Will it be cloudy in Los Angeles next week?,4,0,
359,dialseg711_dial_012,26,agent,It will be cloudy on Tuesday in Los Angeles.,4,0,
360,dialseg711_dial_013,1,user,Yes I am looking for an expensive restaurant in the South of town.,0,0,
361,dialseg711_dial_013,2,agent,I have many. Do you have a preference for type of food served?,0,0,
362,dialseg711_dial_013,3,user,"Sorry, Actually I need an expensive restaurant in the north. the first on your list would be great.",0,0,
363,dialseg711_dial_013,4,agent,Sure how about Saigon City?,0,0,
364,dialseg711_dial_013,5,user,"Sounds great, can you book a table for 5 at 18:00?",0,0,
365,dialseg711_dial_013,6,agent,"Alright, which day would you like the reservation to be on?",0,0,
366,dialseg711_dial_013,7,user,"Actually, I won't be needing a reservation just yet. Could you verify the type of food Saigon City serves?",0,0,
367,dialseg711_dial_013,8,agent,Saigon City serves asian oriental cuisine. Would you need anything other information or assistance?,0,0,
368,dialseg711_dial_013,9,user,"Yes, could I get the restuarant's phone number and postcode?",0,0,
369,dialseg711_dial_013,10,agent,Certainly. The phone number is 01223356555 and the postcode is cb41nl. Anything else I can do for you?,0,1,
370,dialseg711_dial_013,11,user,"Can you direct me to a coffee or tea place nearby, preferably on a route with no traffic?",1,0,
371,dialseg711_dial_013,12,agent,Cafe Venetia is a mile away with no traffic at 269 Alger Dr.,1,0,
372,dialseg711_dial_013,13,user,"Sounds great, set the GPS for there please.",1,0,
373,dialseg711_dial_013,14,agent,"I updated the map on your screen, drive carefully!",1,1,
374,dialseg711_dial_013,15,user,I need to find a train going to Stansted Airport and departing on Thursday.,2,0,
375,dialseg711_dial_013,16,agent,the train id is TR7966,2,0,
376,dialseg711_dial_013,17,user,How much is a ticket?,2,0,
377,dialseg711_dial_013,18,agent,The train ticket will cost you 10.10 pounds.,2,0,
378,dialseg711_dial_013,19,user,"Does that train arrive by 16:45, I need to be there by then.",2,0,
379,dialseg711_dial_013,20,agent,"The TR7966 is the first train of the day, arriving at 6:08. The latest train arriving before 16:45 would be the TR9427 arriving at 16:08. Would you prefer that?",2,0,
380,dialseg711_dial_013,21,user,Do either of those trains depart from Cambridge? I'd like to leave from there if possible.,2,0,
381,dialseg711_dial_013,22,agent,TR7966 does depart from Cambridge and arrives at 6:08. The latest train from Cambridge to Stansted airport on Thursday arrives at 10:10. It is train TR6242. Which do you prefer?,2,0,
382,dialseg711_dial_013,23,user,The 10:10 would work for me!,2,0,
383,dialseg711_dial_013,24,agent,"Alright, how many tickets do you need?",2,0,
384,dialseg711_dial_013,25,user,"I can get my own ticket, thank you. How much will it cost?",2,0,
385,dialseg711_dial_013,26,agent,The fare is 10 pounds 10. May I help you with anything else?,2,0,
386,dialseg711_dial_013,27,user,"No, that's all Thanks",2,0,
387,dialseg711_dial_013,28,agent,Thanks I have enjoyed the service,2,1,
388,dialseg711_dial_013,29,user,I'd like to arrange for a taxi please,3,0,
389,dialseg711_dial_013,30,agent,Where would you like to travel from and to?,3,0,
390,dialseg711_dial_013,31,user,I'm leaving from jinling noodle bar and going to dojo noodle bar. I'm a noodle bar crawl!,3,0,
391,dialseg711_dial_013,32,agent,What time would you like to arrive?,3,0,
392,dialseg711_dial_013,33,user,It should leave after 11:15.,3,0,
393,dialseg711_dial_013,34,agent,Booking completed! Booked car type : black skoda Contact number : 07209986380,3,1,
394,dialseg711_dial_013,35,user,When is yoga? Who's going to be there?,4,0,
395,dialseg711_dial_013,36,agent,Yoga is on the 3rd at 10 am with your mother.,4,0,
396,dialseg711_dial_014,1,user,Will it be humid in exeter tomorrow?,0,0,
397,dialseg711_dial_014,2,agent,The weather forecast in exeter tomorrow will be hot,0,1,
398,dialseg711_dial_014,3,user,Can you give me any info on whether you have any 2-star hotel or guesthouses somewhere in town?,1,0,
399,dialseg711_dial_014,4,agent,"Yes, there are three! How about Ashley Hotel?",1,0,
400,dialseg711_dial_014,5,user,Does it have free wifi and free parking?,1,0,
401,dialseg711_dial_014,6,agent,"Yes, the Ashley offers both free wifi and free parking. Would you like to make a reservation?",1,0,
402,dialseg711_dial_014,7,user,"Yes, make a reservation for 2 for 3 nights starting Wednesday.",1,0,
403,dialseg711_dial_014,8,agent,"That booking was unsuccessful. Would you like to try a different day, or a different length of stay?",1,0,
404,dialseg711_dial_014,9,user,How about trying another 2-star hotel with free wifi and free parking?,1,0,
405,dialseg711_dial_014,10,agent,Would you like to try Express by Holiday Inn or Lovell Lodge?,1,0,
406,dialseg711_dial_014,11,user,"Yes, the Express is fine. I need it for 2 people and for 3 nights starting Wednesday. I need the reference number, please.",1,0,
407,dialseg711_dial_014,12,agent,Booking was unsuccessful. Do you want to change the preferences?,1,0,
408,dialseg711_dial_014,13,user,"Let me look over my notes quick. I need a hotel, not a guestroom, with 2 stars. Free Parking & WiFi. 3 nights starting Wednesday, 2 people.",1,0,
409,dialseg711_dial_014,14,agent,"We have three, what area of town would you like?",1,0,
410,dialseg711_dial_014,15,user,Area doesn't matter. Just book me one and hand me the reference number.,1,0,
411,dialseg711_dial_014,16,agent,"Alright, you have a reservation at the ashley hotel. The reference number is O1T3GRKQ. Can I help you find anything else?",1,1,
412,dialseg711_dial_014,17,user,I need to find a hospital nearby that has a hepatobillary and gastrointestinal surgery referral center,2,0,
413,dialseg711_dial_014,18,agent,"Addenbrookes Hospital located at Hills Rd, Cambridge has that department. Would you like the phone number to that direct department?",2,0,
414,dialseg711_dial_014,19,user,"No, I just need the postcode.",2,0,
415,dialseg711_dial_014,20,agent,Certainly. The postcode is CB20QQ. Anything else I can help you with today?,2,1,
416,dialseg711_dial_014,21,user,what's the weekly forecast for cleveland,3,0,
417,dialseg711_dial_014,22,agent,"It will be warm most of the week. At first, it will be foggy, then hot, then dry, then wet, then foggy, and then stormy. Is that helpful?",3,0,
418,dialseg711_dial_014,23,user,"Sorry, I might have misspoken. - I actually want to know what the lowest temperature will be in Cleveland during the next week.",3,0,
419,dialseg711_dial_014,24,agent,It will be 40F on Friday in Cleveland.,3,1,
420,dialseg711_dial_014,25,user,Where is the closest shopping center?,4,0,
421,dialseg711_dial_014,26,agent,The nearest shopping center is 7 miles away.,4,0,
422,dialseg711_dial_014,27,user,What is the address?,4,0,
423,dialseg711_dial_014,28,agent,Ravenswood Shopping Center is at 434 Arastradero Rd.,4,0,
424,dialseg711_dial_015,1,user,"Hello, I'm looking for a train. I need to leave on Wednesday from Norwich.",0,0,
425,dialseg711_dial_015,2,agent,Any idea where you want to go?,0,0,
426,dialseg711_dial_015,3,user,I am looking to go to Cambridge.,0,0,
427,dialseg711_dial_015,4,agent,"To help narrow down the choices, what time would you like to depart at?",0,0,
428,dialseg711_dial_015,5,user,i'm leaving after 09:00.,0,0,
429,dialseg711_dial_015,6,agent,how about TR1180 that leaves at 09:16?,0,0,
430,dialseg711_dial_015,7,user,What is the Price and travel time?,0,0,
431,dialseg711_dial_015,8,agent,It is 17.60 pounds per person and the travel time is 79 minutes.,0,0,
432,dialseg711_dial_015,9,user,"Ok great, can you book it for me please?",0,0,
433,dialseg711_dial_015,10,agent,"You are booked fee will be 17.6 payable at the station, the refernece number is BT2I3WGS. Anything else today?",0,1,
434,dialseg711_dial_015,11,user,I need a hotel on the north side with free parking.,1,0,
435,dialseg711_dial_015,12,agent,"Okay, there are 11 places to stay that might work. Would you prefer a guesthouse or a hotel?",1,0,
436,dialseg711_dial_015,13,user,I'd prefer a moderate price guesthouse.,1,0,
437,dialseg711_dial_015,14,agent,That leaves us with about 7 options. Can I suggest the Acorn Guest House? It is a 4 star moderately priced guesthouse in the north.,1,0,
438,dialseg711_dial_015,15,user,"That sounds fine. Would you make a reservation for 4 people, 3 nights starting Monday?",1,0,
439,dialseg711_dial_015,16,agent,Your booking was successful and reference number is 3ZYK9LO1. Is there anything else I may assist you with?,1,1,
