,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
14332,14332,dialseg711_dial_526,12,agent,What city would you like me to check the weather for?,2,0,
6002,6002,dialseg711_dial_212,34,agent,TR1159 leaves at 9:50 and the fee of 3.52 pounds is payable at the station. Is there anything else I can assist you with?,4,0,
4640,4640,dialseg711_dial_163,33,user,just one.,4,0,
8511,8511,dialseg711_dial_306,15,user,I'd like to find a train to peterborough.,2,0,
2154,2154,dialseg711_dial_073,25,user,I'd like a taxi that leaves from yippee noodle bar and leaves after 11:30.,4,0,
11894,11894,dialseg711_dial_433,8,agent,the a and b guest house is a 4 star hotel with free wifi. it is in the east part of town.,1,0,
5839,5839,dialseg711_dial_207,10,agent,Cityroomz has free wifi and does not offer free parking. Do you want me to book it for you?,2,0,
9688,9688,dialseg711_dial_349,17,user,Where can I find a rest stop?,3,0,
12060,12060,dialseg711_dial_439,12,agent,This week it's not gonna be cloudy in San Jose,2,1,
1871,1871,dialseg711_dial_064,7,user,I'm .looking for a train departing from stevenage.,1,0,
15005,15005,dialseg711_dial_550,25,user,It doesn't matter where the hotel is located.,4,0,
12475,12475,dialseg711_dial_455,22,agent,"I do, indeed! It is located in the east, is a 2 star hotel, and has both free internet and parking.",2,1,
3739,3739,dialseg711_dial_132,19,user,"Inglewood, please. Is it gonna be windy today?",2,0,
6176,6176,dialseg711_dial_218,12,agent,"I'm going to need a departure site, a destination, and either a time you want to leave or arrive by, please.",2,0,
7917,7917,dialseg711_dial_286,15,user,how about latin american food?,2,0,
9576,9576,dialseg711_dial_345,23,user,"is there traffic on the route to Sigona Farmers Market? If not, please direct me there.",3,0,
9726,9726,dialseg711_dial_351,13,user,"I'm sorry, I need to leave after 10:30, could you change the reservation?",2,0,
13295,13295,dialseg711_dial_489,2,agent,"There are 5 theatres in town, 4 in the centre and 1 in the south, do you have a preference for area?",0,0,
1072,1072,dialseg711_dial_037,1,user,I am trying to find a train leaving after 15:15 to go to broxbourne.,0,0,
9718,9718,dialseg711_dial_351,5,user,I was in an argument about a car accident and need help,1,0,
13090,13090,dialseg711_dial_480,13,user,"Hi, I've just suffered a minor injury. Can you tell me where a hospital is please?",3,0,
2396,2396,dialseg711_dial_082,23,user,To Birmingham new street on Wednesday.,2,0,
15065,15065,dialseg711_dial_552,7,user,"Yes, thank you, please pick the shortest distance to reach him!",1,0,
8522,8522,dialseg711_dial_306,26,agent,"Great, I have a bunch of options for you. Do you have a certain area and price range you are looking for?",3,0,
4549,4549,dialseg711_dial_160,16,agent,"The nearest mall is Town and Country, 4 miles away at 383 University Avenue.",3,0,
17550,17550,dialseg711_dial_643,21,user,I'm looking for a train please.,3,0,
6811,6811,dialseg711_dial_243,16,agent,Where would you like to go?,3,0,
8464,8464,dialseg711_dial_304,28,agent,"Of course, the phone number is 01223358966, the address is Parkside, Cambridge, postcode CB11JG. Is everything alright?",3,1,
329,329,dialseg711_dial_011,18,agent,"OK, what are your departure and arrival stations, and what day are you traveling?",3,0,
2899,2899,dialseg711_dial_100,21,user,The centre area. looking for Modern Art and the museums phone number please.,4,0,
1486,1486,dialseg711_dial_051,5,user,I will be traveling on Friday.,0,0,
5224,5224,dialseg711_dial_185,19,user,Is it dry in Fresno right now?,4,0,
12066,12066,dialseg711_dial_439,18,agent,The isn't any drizzle predicted to fall in New York this week.,4,0,
3890,3890,dialseg711_dial_138,12,agent,"Their address is Hills Rd, Cambridge Postcode : CB20QQ. Is there anything else I can do for you?",1,1,
12016,12016,dialseg711_dial_437,17,user,"I'm leaving on sunday, not saturday. Can you make sure that's correct? And I want to arrive by 21:00",3,0,
12150,12150,dialseg711_dial_442,22,agent,Which are would you like to stay in?,1,0,
13094,13094,dialseg711_dial_480,17,user,"Probably. Can I get the address and postcode, too?",4,0,
11788,11788,dialseg711_dial_428,11,user,Yes please! 2 of us will be staying starting on saturday for 5 nights,2,0,
219,219,dialseg711_dial_007,14,agent,"Ok, what time do you want to leave by?",2,0,
11144,11144,dialseg711_dial_404,18,agent,Do you have a price range?,3,0,
3136,3136,dialseg711_dial_110,11,user,I want to go see a movie at cineworld cinema today. I'll be needing a taxi to get there.,1,0,
501,501,dialseg711_dial_017,6,agent,I have one leaving Cambridge at 9:01 and arriving in Birmingham at 11:44. Would you like to book this one?,0,0,
9446,9446,dialseg711_dial_341,1,user,take me to the closest mall,0,0,
3657,3657,dialseg711_dial_129,9,user,"I am looking to stay at a place with four stars, please.",2,0,
7911,7911,dialseg711_dial_286,9,user,"Fresno, please, tell me if it will be misty today",1,0,
15212,15212,dialseg711_dial_557,16,agent,Navigating you to 5677 springer street.,4,0,
7819,7819,dialseg711_dial_282,25,user,I guess I could try 11:30.,2,0,
10102,10102,dialseg711_dial_366,15,user,"Yes, that's right. Which of the 12 options would you recommend?",2,0,
2585,2585,dialseg711_dial_090,1,user,What hospitals are here?,0,0,
9315,9315,dialseg711_dial_336,13,user,"A hotel in the north with free parking, please.",2,0,
2670,2670,dialseg711_dial_092,26,agent,"The Addenbrookes Hospital at Hills Rd, Cambridge has that unit. Anything else I can help with?",4,0,
6580,6580,dialseg711_dial_235,28,agent,I have that booked a yellow skoda with contact number 07116573501.,4,0,
6651,6651,dialseg711_dial_238,11,user,"Nevermind, I don't need a taxi. Thanks for your help.",1,0,
18658,18658,dialseg711_dial_685,15,user,I want a restaurant that serves molecular gastronomy food.,2,0,
83,83,dialseg711_dial_003,6,agent,You are booked on a red lexus .,0,0,
2500,2500,dialseg711_dial_086,17,user,I just need the nearest one.,4,0,
6826,6826,dialseg711_dial_244,11,user,I'd like to dine for expensive british cuisine.,2,0,
11644,11644,dialseg711_dial_422,7,user,"Yes, I would like a guesthouse in the south part of town and it should include wifi.",1,0,
17626,17626,dialseg711_dial_646,17,user,"Pick a quick route and let's go there, thank you car!",3,0,
13438,13438,dialseg711_dial_494,10,agent,I'm looking for a taxi to museum of archaelogy and anthropology.,3,0,
2091,2091,dialseg711_dial_071,20,agent,You will be picked up by a black Audi. The contact number is 07866049938. Is there anything else I can do for you?,3,0,
4424,4424,dialseg711_dial_156,3,user,I'm heading to Broxbourne.,0,0,
8423,8423,dialseg711_dial_303,15,user,Do you have the postcode?,2,0,
2099,2099,dialseg711_dial_071,28,agent,There is a train leaving at 9:11 would that work for you?,4,0,
4347,4347,dialseg711_dial_153,1,user,Can you locate an expensive restaurant in the south?,0,0,
10460,10460,dialseg711_dial_378,34,agent,No problem! Is there anything else I can help you with today?,4,0,
371,371,dialseg711_dial_013,12,agent,Cafe Venetia is a mile away with no traffic at 269 Alger Dr.,1,0,
1630,1630,dialseg711_dial_056,8,agent,"Okay, what area would you like to stay in?",2,0,
4187,4187,dialseg711_dial_147,14,agent,Curry Garden is in that part of town and they serve Indian food.,2,0,
3639,3639,dialseg711_dial_128,19,user,"Yes, for 2 people at 17:00 on thursday.",2,0,
11537,11537,dialseg711_dial_418,24,agent,Your booking was successful and the reference number is U4UC246K. Is there anything else I can help with today?,3,1,
8488,8488,dialseg711_dial_305,18,agent,For sure - it's CB20QQ,2,1,
6904,6904,dialseg711_dial_248,7,user,"I'm sorry I may have confused you. I would want to go from Petersborough to Cambridge on Saturday and arrive by 13:00, so anything that will get me there before that.",0,0,
10231,10231,dialseg711_dial_370,24,agent,Sure! The contact number is 07803183128.,4,0,
14341,14341,dialseg711_dial_526,21,user,"Hello, I need to book a train for Thursday leaving to Peterborough.",4,0,
19242,19242,dialseg711_dial_706,34,agent,"It is a hotel, not a guesthouse.",4,0,
16286,16286,dialseg711_dial_599,8,agent,I sure can. I found a 3 star hotel and a 4 star hotel. Do you have a preference?,1,0,
19250,19250,dialseg711_dial_707,6,agent,What area would you like to stay in?,1,0,
18623,18623,dialseg711_dial_684,4,agent,"You're in luck. We have 13. Do you have any preferences? For example, Downing College over on Regent Street offers free entry.",1,0,
14383,14383,dialseg711_dial_528,19,user,"I think that'll work. I need to reserve two seats, can you help me with that?",2,0,
4814,4814,dialseg711_dial_169,26,agent,There is the pizza hut fen ditton in the east serving italian food.,4,0,
9617,9617,dialseg711_dial_346,32,agent,How about cityroomz? it is in the moderate price range.,4,0,
13289,13289,dialseg711_dial_488,30,agent,You are booked. Your car is a white toyota and contact number is 07178746002,4,0,
4816,4816,dialseg711_dial_169,28,agent,"Sorry, but no tables are available for that time slot. Would you like to change the time?",4,0,
12461,12461,dialseg711_dial_455,8,agent,the train id is TR5219 and it leaves london kings on friday,1,0,
12766,12766,dialseg711_dial_467,15,user,"No, I am not picky.",1,0,
14438,14438,dialseg711_dial_530,6,agent,The Missing Sock is at Finders Corner Newmarket Road. Postcode cb259aq.,0,0,
5350,5350,dialseg711_dial_190,19,user,he restaurant should be in the expensive price range.,2,0,
4944,4944,dialseg711_dial_174,26,agent,What city are you interested in?,4,0,
11555,11555,dialseg711_dial_419,16,agent,"No, it is expensive.",2,0,
6217,6217,dialseg711_dial_220,13,user,Will there be dew in Danville today?,3,0,
80,80,dialseg711_dial_003,3,user,I am in wandlebury country park.,0,0,
16698,16698,dialseg711_dial_611,16,agent,The lensfield hotel is in the south. Do you want me to book it for you?,4,0,
93,93,dialseg711_dial_003,16,agent,There is international food in the east and centre of town. The south has many cuisines but no international food.,2,0,
493,493,dialseg711_dial_016,34,agent,Yes it is an Indian restaurant in the east.,4,0,
11242,11242,dialseg711_dial_407,21,user,I am looking for a train that departs from cambridge after 14:00.,4,0,
6740,6740,dialseg711_dial_241,8,agent,"Booking was successful, the total fee is 99 GBP payable at the station . Reference number is : 0ZN13UIU",0,1,
18624,18624,dialseg711_dial_684,5,user,"That would be great, can you please give me their phone number?",1,0,
1099,1099,dialseg711_dial_037,28,agent,You are looking for the bridge guest house,3,0,
13253,13253,dialseg711_dial_487,20,agent,It will be raining in San Francisco on Sunday.,2,1,
159,159,dialseg711_dial_005,18,agent,Sure I can help you find a train. Where are you needing to go and where are you coming from? What time do you need to leave by?,3,0,
2752,2752,dialseg711_dial_096,4,agent,"I found more than 1,000 trains. Do you have a destination in mind?",0,0,
17141,17141,dialseg711_dial_628,21,user,That is all I needed. Thank you for your help.,2,0,
4327,4327,dialseg711_dial_152,8,agent,"You have one ticket to Bishops Stortford, train ID TR7169, with 10.1 GBP payable at the station. Reference number 54B99Z9O. Can I be of further assistance?",0,0,
8388,8388,dialseg711_dial_302,6,agent,I can definitely take care of that for you. Where are you heading to?,1,0,
7737,7737,dialseg711_dial_279,13,user,"How about a European food restaurant in the north, instead?",2,0,
55,55,dialseg711_dial_002,6,agent,What city do you want the weather for?,1,0,
13405,13405,dialseg711_dial_493,1,user,"Hi, I want to find some water and go boating somewhere around town. What do you have listed?",0,0,
9398,9398,dialseg711_dial_339,8,agent,Addenbrookes' postcode is CB20QQ. Do you need anything else?,1,1,
16428,16428,dialseg711_dial_603,20,agent,I can definitely help with that. Let me find out some more information so I can find you the perfect fit. What area of town would you like to stay?,2,0,
12269,12269,dialseg711_dial_447,19,user,i hope its in the centre,3,0,
10555,10555,dialseg711_dial_382,19,user,I'm traveling to Norwich on Thursday after 20:00 (8 pm),3,0,
434,434,dialseg711_dial_015,11,user,I need a hotel on the north side with free parking.,1,0,
6168,6168,dialseg711_dial_218,4,agent,You're all set. I've got a table for 2 at 19:45 this Thursday. Your reference number is F3K2PQZZ.,0,0,
13203,13203,dialseg711_dial_485,8,agent,"The address is 593 Arrowhead Way, there is heavy traffic now but I've set an alternative road to get there a little quicker",1,1,
14578,14578,dialseg711_dial_534,2,agent,What day would you like to leave and is there a particular time you would like to arrive by?,0,0,
5771,5771,dialseg711_dial_204,12,agent,Sure. What time would you like to leave?,2,0,
11631,11631,dialseg711_dial_421,22,agent,Booking completed! Booked car type : red lexus Contact number : 07606586690,3,1,
1997,1997,dialseg711_dial_068,12,agent,Does the Golden Wok sound good? I will need to know how many are in your party and what time you'd like a reservation.,1,0,
9840,9840,dialseg711_dial_355,17,user,Thank you. What's the hospital's post code?,2,0,
12426,12426,dialseg711_dial_453,11,user,What is the name and location of the Italian restaurant in the North?,2,0,
14791,14791,dialseg711_dial_541,15,user,Thanks! That's all I need.,2,0,
16159,16159,dialseg711_dial_593,17,user,Fresno,3,0,
1282,1282,dialseg711_dial_044,3,user,give me the weather for next week,1,0,
9004,9004,dialseg711_dial_324,31,user,I need the postcode and phone number.,3,0,
865,865,dialseg711_dial_030,20,agent,Is there anything else I can help you with?,3,1,
8671,8671,dialseg711_dial_312,3,user,Does it have the least amount of traffic?,0,0,
14274,14274,dialseg711_dial_523,17,user,Is there a 4 star hotel available in the west part of town?,3,0,
1931,1931,dialseg711_dial_066,20,agent,"Okay, your room is reserved. The reference number is SWVV72FS. Is there anything else I can help with?",2,1,
13026,13026,dialseg711_dial_478,5,user,Where's the conference happening? Who's going to be there and what are we talking about?,1,0,
