,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
369,tiage_dial_025,2,agent,"hi ! well , i usually like to take care of my looks hair , nail , tanning .",0,1,
370,tiage_dial_025,3,user,what do you do as a profession ?,1,0,
371,tiage_dial_025,4,agent,"i do not have one yet , i am thinking about college . what about you ?",1,0,
372,tiage_dial_025,5,user,"ah , i see . well , i have two jobs , but my side job is the interesting one .",1,0,
373,tiage_dial_025,6,agent,tell me about the interesting one . what is it like ?,1,0,
374,tiage_dial_025,7,user,i am an actor of sorts . . . a stunt double ! it is really interesting work .,1,0,
375,tiage_dial_025,8,agent,"wow , i have never met an actor ! you must be very fit .",1,1,
376,tiage_dial_025,9,user,"surprisingly enough , too , i have never broken a bone . tell me something else about yourself .",2,0,
377,tiage_dial_025,10,agent,"well , i seem to always be on a diet . . . even though i love food . . .",2,0,
378,tiage_dial_025,11,user,could you tell me more about that ?,2,0,
379,tiage_dial_025,12,agent,i want to look my best . exercising alone does not seem to cut it .,2,1,
380,tiage_dial_025,13,user,i guess that does make sense . do you like to read ?,3,0,
381,tiage_dial_025,14,agent,"not really . school was so boring , and they forced us to read boring stuff .",3,0,
382,tiage_dial_025,15,user,"reading was boring to me in school , too . but i read lots now .",3,0,
383,tiage_dial_025,16,user,what do you read ? my sister says fantasy novels are the best .,3,1,
384,tiage_dial_026,1,user,good evening . what are you up to ?,0,0,
385,tiage_dial_026,2,agent,"hello , how are you ? i am well . i like to shop for shoes and watches .",0,0,
386,tiage_dial_026,3,user,i do not shop much . prefer to relax at home with my cow .,0,1,
387,tiage_dial_026,4,agent,what do you do ? i am work for a watch dealer .,1,0,
388,tiage_dial_026,5,user,no wonder you like watches ! i am a commercial electrician,1,0,
389,tiage_dial_026,6,agent,"wonderful ! yeah , however , my family does not support my choice of career .",1,0,
390,tiage_dial_026,7,user,why not ? family is important .,1,1,
391,tiage_dial_026,8,agent,i am not sure why they do not . do you like cars ?,2,0,
392,tiage_dial_026,9,user,i do ! i love trucks especially . i drive a big f 250,2,0,
393,tiage_dial_026,10,agent,lovely truck ! i dream of owning a rolls royce ghost one day .,2,1,
394,tiage_dial_026,11,user,that would be lovely . do you like music too ? or just cars ?,3,0,
395,tiage_dial_026,12,agent,i enjoy both . i like all kinds of music .,3,0,
396,tiage_dial_026,13,user,i only like country . play it all day on the farm .,3,0,
397,tiage_dial_026,14,agent,there are some great country music songs out at the moment . i prefer old stuff .,3,1,
398,tiage_dial_026,15,user,i feel you . do you have any other hobbies ?,4,0,
399,tiage_dial_026,16,user,i mostly just take care of my children . nice meeting you . goodnight .,4,1,
400,tiage_dial_027,1,user,hey there buddy boy boyo,0,0,
401,tiage_dial_027,2,agent,"hello , you have any hobbies ?",0,0,
402,tiage_dial_027,3,user,i can listen to britney spears all day,0,0,
403,tiage_dial_027,4,agent,awesome i like listening to it while i play tennis .,0,1,
404,tiage_dial_027,5,user,i love to spend money that i did not earn,1,0,
405,tiage_dial_027,6,agent,"oh , i see that a lot in my insurance office .",1,0,
406,tiage_dial_027,7,user,what do you do for a living ?,1,0,
407,tiage_dial_027,8,agent,since i was fired i found a job in insurance .,1,0,
408,tiage_dial_027,9,user,what is the pay like ?,1,0,
409,tiage_dial_027,10,agent,"it is ok , but my dad made a ton before he passed away .",1,0,
410,tiage_dial_027,11,user,i am sorry . at least he is in a better place now .,1,0,
411,tiage_dial_027,12,agent,"it is ok , i was pretty young when it happened .",1,1,
412,tiage_dial_027,13,user,do you like to tan ?,2,0,
413,tiage_dial_027,14,agent,i normally get tanned from playing softball which i love .,2,0,
414,tiage_dial_027,15,user,i am too lazy to play sports,2,0,
415,tiage_dial_027,16,user,"oh , deal i love playing sports .",2,1,
416,tiage_dial_028,1,user,"hi there , i am bob .",0,0,
417,tiage_dial_028,2,agent,hi there . how are you tonight ?,0,0,
418,tiage_dial_028,3,user,i am amazing as always .,0,0,
419,tiage_dial_028,4,agent,you like skiing ? i love skiing . i love anything to with winter actually .,0,1,
420,tiage_dial_028,5,user,i spend so much money,1,0,
421,tiage_dial_028,6,agent,i spend my extra money on hats . what do you buy ?,1,0,
422,tiage_dial_028,7,user,britney spears and her old clothing,1,0,
423,tiage_dial_028,8,agent,i own over 1000 hats . how much britney do you own ?,1,0,
424,tiage_dial_028,9,user,i buy her sweaty clothes,1,0,
425,tiage_dial_028,10,agent,do you protect them ? my cats would have a ball tearing that up .,1,0,
426,tiage_dial_028,11,user,"ha , well , that would be fun to watch",1,1,
427,tiage_dial_028,12,agent,so what is your greatest weakness ? mine is vanilla ice cream .,2,0,
428,tiage_dial_028,13,user,i think it is chocolate waffles,2,0,
429,tiage_dial_028,14,agent,chocolate waffles with vanilla ice cream ! yum ! !,2,0,
430,tiage_dial_028,15,user,i am on a diet,2,0,
431,tiage_dial_028,16,user,i got over diets after the olympics .,2,1,
432,tiage_dial_029,1,user,"hey , my name is cory and i have 3 dogs and own a dog walking business .",0,0,
433,tiage_dial_029,2,agent,"hello , my name if bebe a mom of 4",0,1,
434,tiage_dial_029,3,user,"hello , bebe do you like to watch the olympics ?",1,0,
435,tiage_dial_029,4,agent,yes every now and then .,1,0,
436,tiage_dial_029,5,user,which olympic sports do you like to watch ?,1,0,
437,tiage_dial_029,6,agent,i love watching baseball or american football,1,1,
438,tiage_dial_029,7,user,"cool , tell me a little about yourself ?",2,0,
439,tiage_dial_029,8,agent,i am a african american woman the age of 30,2,0,
440,tiage_dial_029,9,user,"awesome , i am a white dude in an open relationship .",2,0,
441,tiage_dial_029,10,agent,so when you say open meaning exactly what ?,2,0,
442,tiage_dial_029,11,user,polyamorous meaning me and my boyfriend do stuff with more than one person .,2,0,
443,tiage_dial_029,12,agent,oh okay so are you bisexual or completely gay ?,2,0,
444,tiage_dial_029,13,user,i am completely gay and my boyfriend is bisexual .,2,0,
445,tiage_dial_029,14,agent,oh okay well that is good you open about it some people are not,2,0,
446,tiage_dial_029,15,user,"yeah , i am very open minded its whatever makes the person happy .",2,0,
447,tiage_dial_029,16,user,that is apart of being true to yourself,2,1,
448,tiage_dial_030,1,user,"hello from trooper and i . we are in colorado , he is a lab .",0,0,
449,tiage_dial_030,2,agent,hello ! i am addicted to the internet and play roleplaying games all day,0,0,
450,tiage_dial_030,3,user,i hike and rock climb . getting out of the house is important to me .,0,0,
451,tiage_dial_030,4,agent,really ? because working from home is my dream,0,1,
452,tiage_dial_030,5,user,i have a home office . i went to school for mechanical engineering .,1,0,
453,tiage_dial_030,6,agent,i did go to school to be a vet but i did not like it,1,0,
454,tiage_dial_030,7,user,i would like that . i love animals .,1,1,
455,tiage_dial_030,8,agent,"yeah , my hair is purple because i dye it every 3 months",2,0,
456,tiage_dial_030,9,user,"mine is red , i do not dye mine .",2,1,
457,tiage_dial_030,10,agent,"interesting ! speaking of red , when i see blood i faint",3,0,
458,tiage_dial_030,11,user,not me . i am cool in a crisis .,3,0,
459,tiage_dial_030,12,agent,"lucky man , i hope to be someday",3,1,
460,tiage_dial_030,13,user,"i am a girl . we are engineers too , lol",4,0,
461,tiage_dial_030,14,agent,of course ! girls are just as smart !,4,0,
462,tiage_dial_030,15,user,that we are . we are princesses and superheros .,4,0,
463,tiage_dial_030,16,user,absolutely ! could not agree more !,4,1,
464,tiage_dial_031,1,user,hi ! do you like horses ? i love horses !,0,1,
465,tiage_dial_031,2,agent,horses are great i am george i farm bees,1,0,
466,tiage_dial_031,3,user,so you must live in the country then ? i grew up in a small town .,1,1,
467,tiage_dial_031,4,agent,i did bu i am not close to my family,2,1,
468,tiage_dial_031,5,user,oh . i actually am wanting to be a lawyer . working now to save up money for school,3,0,
469,tiage_dial_031,6,agent,my wife is a model . i met her in italy . she wants to be a lawyer too .,3,0,
470,tiage_dial_031,7,user,has she started school yet ? i am not married yet . focusing on trying to get my education .,3,1,
471,tiage_dial_031,8,agent,no not yet she studies for the lsat . what is your favorite food ? mine is papaya,4,0,
472,tiage_dial_031,9,user,"i have never had papaya ! i love potatoes . mashed , fried , boiled , just love them",4,1,
473,tiage_dial_031,10,agent,single irish lawyer . nice . anything else on your mind ?,5,0,
474,tiage_dial_031,11,user,just cannot wait to get out of this small town and move to a bigger city .,5,0,
475,tiage_dial_031,12,agent,good luck with moving and your studies,5,0,
476,tiage_dial_031,13,user,"good luck with the bees , and good luck to your wife on the lawyer deal",5,0,
477,tiage_dial_031,14,agent,thanks just livin the dream of a humble bee keeping celebrity husband,5,1,
478,tiage_dial_031,15,user,lol . how is it being the husband of a model ? ?,6,0,
479,tiage_dial_031,16,user,my wife is an italian super model,6,1,
480,tiage_dial_032,1,user,i spend my extra time dancing,0,1,
481,tiage_dial_032,2,agent,i am not good at dancing too big and clumsy . i can pet the bunnies though .,1,1,
482,tiage_dial_032,3,user,i was raised in somalia but now living in u . s .,2,1,
483,tiage_dial_032,4,agent,i have a job in the shipyard when i am not volunteering to pet the bunnies .,3,1,
484,tiage_dial_032,5,user,do you have an aunt,4,0,
485,tiage_dial_032,6,agent,nope . did yours save you when you were forced to marry someone ?,4,0,
486,tiage_dial_032,7,user,no no huh my aunt help get me to the u . s .,4,1,
487,tiage_dial_032,8,agent,i donate my money from the shipyard to the bunny rescue . they let me pet the bunnies .,5,1,
488,tiage_dial_032,9,user,all my time is on dancing i love it,6,1,
489,tiage_dial_032,10,agent,i like navy blue . it is my favorite color even though bunnies are not ever blue .,7,1,
490,tiage_dial_032,11,user,do ou own a bunny,8,0,
491,tiage_dial_032,12,agent,lenny will not let me have a bunny .,8,0,
492,tiage_dial_032,13,user,it was nice meeting you and the bunnies,8,0,
493,tiage_dial_032,14,agent,one day i will haves me a farm and get to tend the bunnies .,8,0,
494,tiage_dial_032,15,user,that would be great to have a bunny,8,0,
495,tiage_dial_032,16,user,yes . i will love and pet and hug them .,8,1,
496,tiage_dial_033,1,user,hi how are you today ?,0,0,
497,tiage_dial_033,2,agent,olympian gold medalist here what is up !,0,1,
498,tiage_dial_033,3,user,i like to play with dolls . what do you do ?,1,0,
499,tiage_dial_033,4,agent,gymnastics for about 4 hours a day great work out .,1,1,
500,tiage_dial_033,5,user,my age is 4 . how old are you ?,2,1,
501,tiage_dial_033,6,agent,great whats your favorite color ? mine is yellow,3,0,
502,tiage_dial_033,7,user,i really like the color red .,3,1,
503,tiage_dial_033,8,agent,like pizza ! i like italian food oh garlic bread .,4,1,
504,tiage_dial_033,9,user,i hate to clean so i do not pick up my toys . do you ?,5,0,
505,tiage_dial_033,10,agent,i do not have toys but i do workout .,5,1,
506,tiage_dial_033,11,user,nice . next door is where my best friend lives . how about yours ?,6,0,
507,tiage_dial_033,12,agent,i do not have friends my only love is for the garlic bread .,6,0,
508,tiage_dial_033,13,user,lol . who needs friends when you have garlic bread ?,6,0,
509,tiage_dial_033,14,user,and gym membership cant forget the gym membership .,6,1,
510,tiage_dial_034,1,user,hello . how are you today friend ?,0,0,
511,tiage_dial_034,2,agent,"hello , i am george , i am doing well . how are you ?",0,0,
512,tiage_dial_034,3,user,i am well also . do you like music ?,0,0,
513,tiage_dial_034,4,agent,i do ! what kind do you like ?,0,1,
514,tiage_dial_034,5,user,my parents do not support me but i want to be a musician .,1,0,
515,tiage_dial_034,6,agent,oh that is too bad . i am not close to any of my family either .,1,0,
516,tiage_dial_034,7,user,i want to make it big . i sing folk music and play piano and guitar,1,0,
517,tiage_dial_034,8,agent,"i like isolation , which is why i became a bee farmer .",1,0,
518,tiage_dial_034,9,user,that is interesting . i have a custodian job . it pays the bills i guess,1,0,
519,tiage_dial_034,10,agent,my wife is the bill payer . as an italian super model she makes the big money .,1,1,
520,tiage_dial_034,11,user,wow that is awesome ! do you like music ?,2,1,
521,tiage_dial_034,12,agent,i love music ! what is your favorite food ? mine is papaya .,3,0,
522,tiage_dial_034,13,user,crabs or lobster . it is to close to call !,3,0,
523,tiage_dial_034,14,agent,oh both good choices !,3,0,
524,tiage_dial_034,15,user,i love seafood . do you like it ?,3,0,
525,tiage_dial_034,16,user,"i do like it a lot , especially shrimp !",3,1,
526,tiage_dial_035,1,user,hi how are you doing,0,0,
527,tiage_dial_035,2,agent,"hey ! good , how are you",0,0,
528,tiage_dial_035,3,user,i am good just dropped my kids off at school,0,1,
529,tiage_dial_035,4,agent,"aww nice , i work in few hours . i work in construction . . love building houses",1,1,
530,tiage_dial_035,5,user,that is cool where do you live,2,0,
531,tiage_dial_035,6,agent,"i live in australia , yourself ?",2,0,
532,tiage_dial_035,7,user,cali but i do not like being outside,2,1,
533,tiage_dial_035,8,agent,oh that is bad . . why ? do you have any pet ?,3,0,
534,tiage_dial_035,9,user,no thy are a lot of work,3,0,
535,tiage_dial_035,10,agent,i have five cats . . they are so special !,3,0,
536,tiage_dial_035,11,user,that is nice do you have a favorite,3,0,
537,tiage_dial_035,12,agent,nah . . love them all ! my father loved pets . . i learnt all bout cats from him,3,0,
538,tiage_dial_035,13,user,that is cool are they inside or outside cats,3,0,
539,tiage_dial_035,14,user,"they are inside , they are part of he family",3,1,
540,tiage_dial_036,1,user,hello how is it going ?,0,0,
541,tiage_dial_036,2,agent,"hi . i am doing well , plotting to take over the world .",0,0,
542,tiage_dial_036,3,user,haha i have read a book about that once,0,1,
