,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
1447,tiage_dial_094,6,agent,"violin , oh my gosh ! my father was a pro violin player and he showed me a lot !",1,0,
1448,tiage_dial_094,7,user,"wow ! did you ever consider violin ? if i am not practicing , i usually unwinding with a book",1,0,
1449,tiage_dial_094,8,agent,"yeah i actually play the violin , guitar , drums and piano .",1,0,
1450,tiage_dial_094,9,user,that is cool . i bet you are very talented .,1,0,
1451,tiage_dial_094,10,agent,"thank you . not as talented as my father , but i try !",1,0,
1452,tiage_dial_094,11,user,a lot of people do not have the musical ear .,1,1,
1453,tiage_dial_094,12,agent,"sorry i gotta go soon , the people at the homeless shelter are waiting for me .",2,0,
1454,tiage_dial_094,13,user,nice ! how often do you volunteer ?,2,0,
1455,tiage_dial_094,14,user,"i am a weekly volunteer , i just love helping people ! anyways i gotta go , bye !",2,1,
1456,tiage_dial_095,1,user,how are you doing today ?,0,0,
1457,tiage_dial_095,2,agent,"hello i am good , how about you",0,0,
1458,tiage_dial_095,3,user,"a little rough , broke up with my boyfriend a few months ago .",0,1,
1459,tiage_dial_095,4,agent,i am moving in with mine next week,1,0,
1460,tiage_dial_095,5,user,"good luck , i just turned 18 so a bit young for that stage of life .",1,1,
1461,tiage_dial_095,6,agent,what can you tell me about yourself,2,0,
1462,tiage_dial_095,7,user,well i love sunsets so i go hiking often .,2,0,
1463,tiage_dial_095,8,agent,i like the colors red and silver,2,0,
1464,tiage_dial_095,9,user,"i am a fan of orange , which is why i have pet clown fish .",2,0,
1465,tiage_dial_095,10,agent,i teach at an elementary school,2,0,
1466,tiage_dial_095,11,user,"so does my mom , i am in high school",2,0,
1467,tiage_dial_095,12,agent,i am fluent in french,2,1,
1468,tiage_dial_095,13,user,have you gone to france ?,3,0,
1469,tiage_dial_095,14,agent,no i would like to though,3,0,
1470,tiage_dial_095,15,user,i have visited paris but that is it .,3,0,
1471,tiage_dial_095,16,user,how was it over there ?,3,1,
1472,tiage_dial_096,1,user,hello . can you move objects with your mind ?,0,0,
1473,tiage_dial_096,2,agent,hi how are you doing ? i am okay no i wish i could .,0,0,
1474,tiage_dial_096,3,user,i am great . i had heart surgery and woke up with weird superpowers .,0,0,
1475,tiage_dial_096,4,agent,i am so sorry to hear that i believe your powers are from the lord .,0,0,
1476,tiage_dial_096,5,user,i do not know . my heart was outside of my body now it is in .,0,1,
1477,tiage_dial_096,6,agent,i tend to watch large amounts of t . v . on free times .,1,0,
1478,tiage_dial_096,7,user,i love the walking dead . are you a fan ?,1,0,
1479,tiage_dial_096,8,agent,yes i am a fan and love zombie and vampire movies too,1,0,
1480,tiage_dial_096,9,user,i like captain america and star wars .,1,1,
1481,tiage_dial_096,10,agent,what super powers did you awake with ?,2,0,
1482,tiage_dial_096,11,user,moving objects with my mind .,2,1,
1483,tiage_dial_096,12,agent,ok that is cool and i like going to the gym most days .,3,0,
1484,tiage_dial_096,13,user,i like to swim and walk on the beach .,3,0,
1485,tiage_dial_096,14,user,i have a job inside my apartment i like working home .,3,1,
1486,tiage_dial_097,1,user,hi how are you doing,0,0,
1487,tiage_dial_097,2,agent,"i am good , preparing for my new job . you ?",0,0,
1488,tiage_dial_097,3,user,i am moving things around in my room,0,0,
1489,tiage_dial_097,4,agent,i could coach you in how to do that if you want,0,0,
1490,tiage_dial_097,5,user,how would you do that ?,0,0,
1491,tiage_dial_097,6,agent,i am a life coach so we could discuss,0,0,
1492,tiage_dial_097,7,user,that is cool the things i move are moved with my mind,0,0,
1493,tiage_dial_097,8,agent,oh wow interesting . i move my body by running,0,0,
1494,tiage_dial_097,9,user,that is cool i do not excercise a lot,0,0,
1495,tiage_dial_097,10,agent,you should ! exercise and clean eating are so important,0,1,
1496,tiage_dial_097,11,user,that is true what do you like to do,1,0,
1497,tiage_dial_097,12,agent,i like to run marathons just like my parents did,1,0,
1498,tiage_dial_097,13,user,that is nice that you do things after your parents,1,0,
1499,tiage_dial_097,14,agent,i admired them and their athleticism very much,1,1,
1500,tiage_dial_097,15,user,that is cool what kind of food do you like,2,0,
1501,tiage_dial_097,16,user,i follow the paleo diet . you ?,2,1,
1502,tiage_dial_098,1,user,"hi , tracy here . i am biracial , waitress in the daytime and race motorbikes at night .",0,0,
1503,tiage_dial_098,2,agent,hi there . i am invincible who could probably live forever,0,1,
1504,tiage_dial_098,3,user,wow ! i have olive skin and doe brown eyes . you believe in god ?,1,1,
1505,tiage_dial_098,4,agent,yes . and i have lived for 100 years !,2,1,
1506,tiage_dial_098,5,user,great ! my helmet is red and my motorbike is blue and my eyes are brown .,3,1,
1507,tiage_dial_098,6,agent,well . i think my longevity is due to wine drinking and dancing under the moonlight,4,1,
1508,tiage_dial_098,7,user,cool ! i hope you live another 100 years . is dancing your work ?,5,0,
1509,tiage_dial_098,8,agent,"no , but i am so old , i remember the time before a television .",5,0,
1510,tiage_dial_098,9,user,wow ! are you strong like me . i love to drink red wine under the moon .,5,0,
1511,tiage_dial_098,10,agent,yes ! i am very strong for a 100 year old !,5,1,
1512,tiage_dial_098,11,user,great ! i will be a 101 tomorrow . you like radio programs ?,6,0,
1513,tiage_dial_098,12,agent,"radios , not so much . i remember the time radios shows were the norm !",6,1,
1514,tiage_dial_098,13,user,funny . you exercise to keep strong like me . red wine is good .,7,0,
1515,tiage_dial_098,14,user,"red wine is indeed delicious , but they stain your teeth !",7,1,
1516,tiage_dial_099,1,user,"hello , how are you tonight ?",0,0,
1517,tiage_dial_099,2,agent,i am tired . i played all day long .,0,0,
1518,tiage_dial_099,3,user,what did you play ? i walked dogs for nine miles total .,0,0,
1519,tiage_dial_099,4,agent,i played with my toys in my room .,0,1,
1520,tiage_dial_099,5,user,do you like dogs ? i have three .,1,0,
1521,tiage_dial_099,6,agent,yes . i like dogs . what kind are they ?,1,0,
1522,tiage_dial_099,7,user,i have a lab and a mixed breed .,1,1,
1523,tiage_dial_099,8,agent,my best friend has a cat . she lives next door to me .,2,0,
1524,tiage_dial_099,9,user,i like cats . do you play with her a lot ?,2,1,
1525,tiage_dial_099,10,agent,yes . we play with our dolls together . how old are you ?,3,1,
1526,tiage_dial_099,11,user,i am 26 . do you need a babysitter ?,4,0,
1527,tiage_dial_099,12,agent,i am only four years old . i do not like my babysitter .,4,0,
1528,tiage_dial_099,13,user,tell your parents . you should always like the one who is watching you .,4,0,
1529,tiage_dial_099,14,user,she gets mad at me when i do not clean my room .,4,1,
1530,tiage_dial_100,1,user,would you like to grab a coffee ? i am dying for a mocha .,0,0,
1531,tiage_dial_100,2,agent,"coffee is my passion , so yes !",0,0,
1532,tiage_dial_100,3,user,the last person i had coffee with kept trying to add schnapps . not cool .,0,0,
1533,tiage_dial_100,4,agent,not at all . i do not drink any type of alcohol .,0,1,
1534,tiage_dial_100,5,user,if you love mountain biking too i will eat my fathers hard hat,1,0,
1535,tiage_dial_100,6,agent,"no , i am kinda a quiet family man . my wife and kids rock .",1,1,
1536,tiage_dial_100,7,user,haha glad to hear that . how many kids do you have ?,2,0,
1537,tiage_dial_100,8,agent,three . it is all fun and games until someone tries to steal my chocolate ice cream .,2,0,
1538,tiage_dial_100,9,user,no worries i took up mountain biking when i put down my ice cream spoon,2,1,
1539,tiage_dial_100,10,agent,much healthier . do you work ? i own a plumbing business .,3,1,
1540,tiage_dial_100,11,user,i used to do a bit of construction . want to be an architect . any hobbies ?,4,0,
1541,tiage_dial_100,12,agent,i like to read and play video games . i mostly just spend time with my family .,4,0,
1542,tiage_dial_100,13,user,that is cool . what do you read ?,4,0,
1543,tiage_dial_100,14,agent,mostly fiction and biographies . i like those two genres the best .,4,0,
1544,tiage_dial_100,15,user,have you read team of rivals ?,4,0,
1545,tiage_dial_100,16,user,"i have not . however , it does sound interesting . i will look for it .",4,1,
