dial_id,turn_start,turn_end,topic_ids,word_count,window_text,drift_label
tiage_dial_045,1,11,"[0, 1, 2]",122,"i just finished spending some time watching birdy fly with my cats . hello i am sara who are you i am just an old man with rainbow hair i am 7 and i have powers that no one knows about i have powers too as an animal activist ! i can make the whole world pause ! freeze time that makes me kind of depressed , but not as much as holidays do awe i love christmas you do not like it ? no because nobody comes to visit me i spend it alone awe i am lonely a lot too i live in a orphanage that is very unfortunate of you , maybe you should come live with me !",1
tiage_dial_045,12,16,[2],44,do you have room for me ? yeah i have a house with 3 bedrooms and i am the only one here wow that is a huge house yeah i would love some company ! you would not be scared of my super powers,1
tiage_dial_046,1,9,"[0, 1]",122,"hello , how are you today ? not bad at all , rain got in the way though . how are you ? i am doing well . where is it raining ? ma . i was gonna finish a roof today . at least the cats will not miss me my cat just got out , i hope she comes home soon the streets are busy . ooh , if one of mine got out i would panic . ya the streets of bejing are not kind to a little kitten . i will say , hope you find her soon . so otherwise how is your day ? it was pretty decent . i won my ping pong match .",1
tiage_dial_046,10,14,[1],67,"i am terrible at that game , give me a hammer not a paddle what other kinds of things do you fix . i build houses , sometimes i fix them , have my dads genes . maybe i do too . he is an electrician i pay electric guitar . close enough i suppose , my dad put a hammer in my hand at 2 .",1
tiage_dial_047,1,7,"[0, 1]",116,"hello , how are you ? did you major in chemistry too ? i am angry . my parents keep making me go to school even though i hate it omg me too ! i graduated , but ended up working at a bookstore ! dose your bookstore sell p o box ? i know some do and i love it . sorry , no , and they went out of business . it was a weird fashion hipster place . i do not have that many friends to play with anyways . how old are you ? i am 35 . but i still go dancing on the weekends ! how old are you ?",1
tiage_dial_047,8,14,"[1, 2]",114,"12 . i want to leave school as soon as i am old enough . do you have a hobby ? mine is competing in dog agility . makes the time pass . . . i stay away from other girls that are jealous of my long red hair and blue eyes good decision ! i usually do not care about fashion , but i like doing hair color . oh cool . have you done anything else fun ? i bleached my hair . black now blond . just hate that orange between the two bleaches . i do not bleach my hair . mine is natural and goes down to my waist",1
tiage_dial_048,1,10,"[0, 1]",122,"hi how are you , i am from a small area , where are you from ? hi there i am from america but my family moved down to south america cool , i lives in america all my life , i live in a small town i used to live in minnesota are there many lawyers there ? i would love to be a lawyer uh i have no idea i would love to move to a big city and become a lawyer ok sure i want to make computer like my dad used to that is great , please tell me more interesting things i had a friend named noah we were friends from ever since we met at 1",1
tiage_dial_048,11,16,[1],70,"cool , do you still talk to him ? ya not as much since we moved here how do you like your new life since you moved ? it is not so fun i have 2 friend who speak a different langues man i really need to go to the bathroom , what language they speak ? hmong and french my dad can translate because he speaks hmong and english",1
tiage_dial_049,1,13,"[0, 1]",125,"hi want to be my friend ? sure . do you like to dance ? i know how but it is not my favorite . i learned at prep school what was your favorite subject in school ? i guess math . i am hoping to get into finance i like math too . chemistry was my favorite subject in school . that is cool are you a chemist now ? yeah , i have been for the last 5 years . good for you . where do you live ? i live in chicago . what about you ? i am in manhattan . best city in the world manhattan does have good pizza . so i hear . i am more into sushi",1
tiage_dial_049,14,16,"[1, 2]",32,"i am not a fan of sushi , i like mexican food . well we have that here too . we have it all does everyone in manhattan have good fashion ?",1
tiage_dial_050,1,8,"[0, 1]",121,"hello . i am dawn . who are you ? hello . i am leigh . i am at a park i have never been to . cool . what park ? i won homecoming queen and went to the park that night not sure . i was just exploring the city and found it . how old are you ? i am 16 . currently in high school . how old are you ? i am 34 and i play many instruments . are you in band ? i am in band at school . i make straight as ! what instruments do you play ? i play trombone , alto sax , baritone , and trumpet . you ?",1
tiage_dial_050,9,16,"[2, 3, 4]",122,"i play the sax . do you run ? my goal is to run a k ! i do not run . i am constantly moving at the shelter i work at though . you should try to run ! its fun ! moving is good too ! no ! i will start violin as a new hobby , like my father . i did play the violin last year in band . i did not like it it is not for everyone . my dad made his living . i will try . did you go to homecoming when you were in school ? i had a blast at mine i did not go . who did you go with ?",1
tiage_dial_051,1,8,"[0, 1]",118,"hi there ! i love to dance , what do you do for fun ? oh cool . pole dancing ? well i am only 4 and enjoy coloring . how would you know what pole dancing is then , dear ? my mom is a pole dancer . my pet turtle is my best friend . that is so sweet . is that your only friend ? ya they live next door . and my dolls . i live a sheltered life . that is ok ! you have plenty of time to grow and learn . i am from far away . like in the clouds ? i do not really get to see sunlight .",1
tiage_dial_051,9,16,"[1, 2]",104,"my aunt helped me to escape a dangerous place . now i live a better life . were you a slave ? sometimes i have to food found in alleys . i lived in somalia and had to fight to survive . you will make it ! do you own fully automatic rifles then ? oh honey no , guns are not the answer . would not that just be your personal view ? you are only 4 , you should not be worrying about this my guns have dolls . some of them would not be alive today if they did not .",1
