,Unnamed: 0.2,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da,Unnamed: 0.1
310,310.0,310,tiage_dial_021,5,user,"i am sorry , are you okay ?",1,0,,
311,311.0,311,tiage_dial_021,6,agent,"i am yes , when i was born my heart was on the outside",1,0,,
312,312.0,312,tiage_dial_021,7,user,what was that like ? i am a boring computer student .,1,0,,
313,313.0,313,tiage_dial_021,8,agent,it was crazy growing up i could not play like most boys,1,0,,
314,314.0,314,tiage_dial_021,9,user,that is so sad . i loved my childhood playing with my friends .,1,0,,
315,315.0,315,tiage_dial_021,10,agent,"i bet , i learned to do magic like moving things with my mind",1,1,,
316,316.0,316,tiage_dial_021,11,user,"that is very interesting , can you swim ?",2,0,,
317,317.0,317,tiage_dial_021,12,agent,yes i enjoy swimming a lot,2,0,,
318,318.0,318,tiage_dial_021,13,user,"i am a coach , if you need to brush up on your skills , let me know .",2,0,,
319,319.0,319,tiage_dial_021,14,agent,"thank you for the offer , i could use some pointers",2,0,,
320,320.0,320,tiage_dial_021,15,user,you are most welcome . we all must do our part to make the world better .,2,0,,
321,321.0,321,tiage_dial_021,16,user,i agree with you ! i like helping at animal shelters,2,1,,
322,322.0,322,tiage_dial_022,1,user,"i love to play guitar , i was only three when i started",0,0,,
323,323.0,323,tiage_dial_022,2,agent,my parents were killed by a clown when i was three . i was then adopted,0,1,,
324,324.0,324,tiage_dial_022,3,user,"hi , how are you ? do you like country music ? i am a singer .",1,0,,
325,325.0,325,tiage_dial_022,4,agent,it is alright . i am more of a pop fan myself,1,0,,
326,326.0,326,tiage_dial_022,5,user,"sad , i am sorry , did they every caught the clown ?",1,0,,
327,327.0,327,tiage_dial_022,6,agent,no . now i get scared whenever i see one,1,0,,
328,328.0,328,tiage_dial_022,7,user,"lets be happy and not think about that , i love national parks",1,0,,
329,329.0,329,tiage_dial_022,8,agent,i recently got a job ! now i work at a gas station,1,1,,
330,330.0,330,tiage_dial_022,9,user,do you like rascal flats ? they are my favorite band .,2,0,,
331,331.0,331,tiage_dial_022,10,agent,not really . but my adopted dad likes them,2,0,,
332,332.0,332,tiage_dial_022,11,user,now that is something happy to talk about ! i work in the industry,2,0,,
333,333.0,333,tiage_dial_022,12,agent,what industry do you work in ?,2,1,,
334,334.0,334,tiage_dial_022,13,user,"okay , so tell me more about yourself",3,0,,
335,335.0,335,tiage_dial_022,14,agent,i am single . though my dad keeps setting me up on blind dates,3,0,,
336,336.0,336,tiage_dial_022,15,user,"in the factory , that is what i mean",3,0,,
337,337.0,337,tiage_dial_022,16,user,cool . what do you make ?,3,1,,
338,338.0,338,tiage_dial_023,1,user,i am addicted to the internet that is why i want to work from home,0,0,,
339,339.0,339,tiage_dial_023,2,agent,i love the internet it makes me think i can over take the world,0,0,,
340,340.0,340,tiage_dial_023,3,user,it is a dream to work from home and play role play games,0,0,,
341,341.0,341,tiage_dial_023,4,agent,yes i use to paint for job . but now i am a maid or housekeeper,0,0,,
342,342.0,342,tiage_dial_023,5,user,"i know how you feel , i do not like being a veterinarian",0,0,,
343,343.0,343,tiage_dial_023,6,agent,at 56 i am looking forward to retirement,0,0,,
344,344.0,344,tiage_dial_023,7,user,do you see blood as a maid ? it makes me faint .,0,0,,
345,345.0,345,tiage_dial_023,8,agent,i see just about everything no blood though .,0,0,,
346,346.0,346,tiage_dial_023,9,user,"you are too young to retire , what you going to do ?",0,0,,
347,347.0,347,tiage_dial_023,10,agent,i may visit my grown children since they never visit me .,0,1,,
348,348.0,348,tiage_dial_023,11,user,"that is so good to know , it really scares me",1,1,,
349,349.0,349,tiage_dial_023,12,agent,as a older woman i wish i could have plastic surgery .,2,1,,
350,350.0,350,tiage_dial_023,13,user,"it is good that you visit them , you do your part",3,1,,
351,351.0,351,tiage_dial_023,14,agent,i use to be wrinkle free but the years of time are not kind,4,0,,
352,352.0,352,tiage_dial_023,15,user,why is that ? natural is beauty .,4,0,,
353,353.0,353,tiage_dial_023,16,user,yes but it is hard to look at sagging skin and eyes,4,1,,
354,354.0,354,tiage_dial_024,1,user,do you want to hear something strange ?,0,0,,
355,355.0,355,tiage_dial_024,2,agent,sure ! i would love to ! what is it ?,0,0,,
356,356.0,356,tiage_dial_024,3,user,i am due to have my fifth set of twins in two months !,0,1,,
357,357.0,357,tiage_dial_024,4,agent,wow . my boyfriend would go crazy . we just moved into a house .,1,0,,
358,358.0,358,tiage_dial_024,5,user,we just bought our first home . we were living in a two bedroom apartment before .,1,0,,
359,359.0,359,tiage_dial_024,6,agent,nice . i enjoy taking walks around my neighbor hood .,1,0,,
360,360.0,360,tiage_dial_024,7,user,i wish i had time for walks . my job at the bank keeps me busy .,1,1,,
361,361.0,361,tiage_dial_024,8,agent,yeah . i get busy too . all i ever eat is hamburgers and french fries,2,0,,
362,362.0,362,tiage_dial_024,9,user,oh my ! that is a poor diet .,2,0,,
363,363.0,363,tiage_dial_024,10,agent,yah bi i never drink any soda . i do not like it,2,0,,
364,364.0,364,tiage_dial_024,11,user,well that is good . i have not had soda since before i got pregnant .,2,0,,
365,365.0,365,tiage_dial_024,12,agent,oh ok . good for you then !,2,1,,
366,366.0,366,tiage_dial_024,13,user,we should go on a walk together sometime .,3,0,,
367,367.0,367,tiage_dial_024,14,user,sure ! i would love that !,3,1,,
368,368.0,368,tiage_dial_025,1,user,what do you like to do in your free time ?,0,0,,
369,369.0,369,tiage_dial_025,2,agent,"hi ! well , i usually like to take care of my looks hair , nail , tanning .",0,1,,
370,370.0,370,tiage_dial_025,3,user,what do you do as a profession ?,1,0,,
371,371.0,371,tiage_dial_025,4,agent,"i do not have one yet , i am thinking about college . what about you ?",1,0,,
372,372.0,372,tiage_dial_025,5,user,"ah , i see . well , i have two jobs , but my side job is the interesting one .",1,0,,
373,373.0,373,tiage_dial_025,6,agent,tell me about the interesting one . what is it like ?,1,0,,
374,374.0,374,tiage_dial_025,7,user,i am an actor of sorts . . . a stunt double ! it is really interesting work .,1,0,,
375,375.0,375,tiage_dial_025,8,agent,"wow , i have never met an actor ! you must be very fit .",1,1,,
376,376.0,376,tiage_dial_025,9,user,"surprisingly enough , too , i have never broken a bone . tell me something else about yourself .",2,0,,
377,377.0,377,tiage_dial_025,10,agent,"well , i seem to always be on a diet . . . even though i love food . . .",2,0,,
378,378.0,378,tiage_dial_025,11,user,could you tell me more about that ?,2,0,,
379,379.0,379,tiage_dial_025,12,agent,i want to look my best . exercising alone does not seem to cut it .,2,1,,
380,380.0,380,tiage_dial_025,13,user,i guess that does make sense . do you like to read ?,3,0,,
381,381.0,381,tiage_dial_025,14,agent,"not really . school was so boring , and they forced us to read boring stuff .",3,0,,
382,382.0,382,tiage_dial_025,15,user,"reading was boring to me in school , too . but i read lots now .",3,0,,
383,383.0,383,tiage_dial_025,16,user,what do you read ? my sister says fantasy novels are the best .,3,1,,
384,384.0,384,tiage_dial_026,1,user,good evening . what are you up to ?,0,0,,
385,385.0,385,tiage_dial_026,2,agent,"hello , how are you ? i am well . i like to shop for shoes and watches .",0,0,,
386,386.0,386,tiage_dial_026,3,user,i do not shop much . prefer to relax at home with my cow .,0,1,,
387,387.0,387,tiage_dial_026,4,agent,what do you do ? i am work for a watch dealer .,1,0,,
388,388.0,388,tiage_dial_026,5,user,no wonder you like watches ! i am a commercial electrician,1,0,,
389,389.0,389,tiage_dial_026,6,agent,"wonderful ! yeah , however , my family does not support my choice of career .",1,0,,
390,390.0,390,tiage_dial_026,7,user,why not ? family is important .,1,1,,
391,391.0,391,tiage_dial_026,8,agent,i am not sure why they do not . do you like cars ?,2,0,,
392,392.0,392,tiage_dial_026,9,user,i do ! i love trucks especially . i drive a big f 250,2,0,,
393,393.0,393,tiage_dial_026,10,agent,lovely truck ! i dream of owning a rolls royce ghost one day .,2,1,,
394,394.0,394,tiage_dial_026,11,user,that would be lovely . do you like music too ? or just cars ?,3,0,,
395,395.0,395,tiage_dial_026,12,agent,i enjoy both . i like all kinds of music .,3,0,,
396,396.0,396,tiage_dial_026,13,user,i only like country . play it all day on the farm .,3,0,,
397,397.0,397,tiage_dial_026,14,agent,there are some great country music songs out at the moment . i prefer old stuff .,3,1,,
398,398.0,398,tiage_dial_026,15,user,i feel you . do you have any other hobbies ?,4,0,,
399,399.0,399,tiage_dial_026,16,user,i mostly just take care of my children . nice meeting you . goodnight .,4,1,,
400,400.0,400,tiage_dial_027,1,user,hey there buddy boy boyo,0,0,,
401,401.0,401,tiage_dial_027,2,agent,"hello , you have any hobbies ?",0,0,,
402,402.0,402,tiage_dial_027,3,user,i can listen to britney spears all day,0,0,,
403,403.0,403,tiage_dial_027,4,agent,awesome i like listening to it while i play tennis .,0,1,,
404,404.0,404,tiage_dial_027,5,user,i love to spend money that i did not earn,1,0,,
405,405.0,405,tiage_dial_027,6,agent,"oh , i see that a lot in my insurance office .",1,0,,
406,406.0,406,tiage_dial_027,7,user,what do you do for a living ?,1,0,,
407,407.0,407,tiage_dial_027,8,agent,since i was fired i found a job in insurance .,1,0,,
408,408.0,408,tiage_dial_027,9,user,what is the pay like ?,1,0,,
409,409.0,409,tiage_dial_027,10,agent,"it is ok , but my dad made a ton before he passed away .",1,0,,
410,410.0,410,tiage_dial_027,11,user,i am sorry . at least he is in a better place now .,1,0,,
411,411.0,411,tiage_dial_027,12,agent,"it is ok , i was pretty young when it happened .",1,1,,
412,412.0,412,tiage_dial_027,13,user,do you like to tan ?,2,0,,
413,413.0,413,tiage_dial_027,14,agent,i normally get tanned from playing softball which i love .,2,0,,
414,414.0,414,tiage_dial_027,15,user,i am too lazy to play sports,2,0,,
415,415.0,415,tiage_dial_027,16,user,"oh , deal i love playing sports .",2,1,,
416,416.0,416,tiage_dial_028,1,user,"hi there , i am bob .",0,0,,
417,417.0,417,tiage_dial_028,2,agent,hi there . how are you tonight ?,0,0,,
418,418.0,418,tiage_dial_028,3,user,i am amazing as always .,0,0,,
419,419.0,419,tiage_dial_028,4,agent,you like skiing ? i love skiing . i love anything to with winter actually .,0,1,,
420,420.0,420,tiage_dial_028,5,user,i spend so much money,1,0,,
421,421.0,421,tiage_dial_028,6,agent,i spend my extra money on hats . what do you buy ?,1,0,,
422,422.0,422,tiage_dial_028,7,user,britney spears and her old clothing,1,0,,
423,423.0,423,tiage_dial_028,8,agent,i own over 1000 hats . how much britney do you own ?,1,0,,
424,424.0,424,tiage_dial_028,9,user,i buy her sweaty clothes,1,0,,
425,425.0,425,tiage_dial_028,10,agent,do you protect them ? my cats would have a ball tearing that up .,1,0,,
426,426.0,426,tiage_dial_028,11,user,"ha , well , that would be fun to watch",1,1,,
427,427.0,427,tiage_dial_028,12,agent,so what is your greatest weakness ? mine is vanilla ice cream .,2,0,,
428,428.0,428,tiage_dial_028,13,user,i think it is chocolate waffles,2,0,,
429,429.0,429,tiage_dial_028,14,agent,chocolate waffles with vanilla ice cream ! yum ! !,2,0,,
430,430.0,430,tiage_dial_028,15,user,i am on a diet,2,0,,
431,431.0,431,tiage_dial_028,16,user,i got over diets after the olympics .,2,1,,
432,432.0,432,tiage_dial_029,1,user,"hey , my name is cory and i have 3 dogs and own a dog walking business .",0,0,,
433,433.0,433,tiage_dial_029,2,agent,"hello , my name if bebe a mom of 4",0,1,,
434,434.0,434,tiage_dial_029,3,user,"hello , bebe do you like to watch the olympics ?",1,0,,
435,435.0,435,tiage_dial_029,4,agent,yes every now and then .,1,0,,
436,436.0,436,tiage_dial_029,5,user,which olympic sports do you like to watch ?,1,0,,
437,437.0,437,tiage_dial_029,6,agent,i love watching baseball or american football,1,1,,
438,438.0,438,tiage_dial_029,7,user,"cool , tell me a little about yourself ?",2,0,,
439,439.0,439,tiage_dial_029,8,agent,i am a african american woman the age of 30,2,0,,
440,440.0,440,tiage_dial_029,9,user,"awesome , i am a white dude in an open relationship .",2,0,,
441,441.0,441,tiage_dial_029,10,agent,so when you say open meaning exactly what ?,2,0,,
442,442.0,442,tiage_dial_029,11,user,polyamorous meaning me and my boyfriend do stuff with more than one person .,2,0,,
443,443.0,443,tiage_dial_029,12,agent,oh okay so are you bisexual or completely gay ?,2,0,,
444,444.0,444,tiage_dial_029,13,user,i am completely gay and my boyfriend is bisexual .,2,0,,
445,445.0,445,tiage_dial_029,14,agent,oh okay well that is good you open about it some people are not,2,0,,
446,446.0,446,tiage_dial_029,15,user,"yeah , i am very open minded its whatever makes the person happy .",2,0,,
447,447.0,447,tiage_dial_029,16,user,that is apart of being true to yourself,2,1,,
448,448.0,448,tiage_dial_030,1,user,"hello from trooper and i . we are in colorado , he is a lab .",0,0,,
449,449.0,449,tiage_dial_030,2,agent,hello ! i am addicted to the internet and play roleplaying games all day,0,0,,
450,450.0,450,tiage_dial_030,3,user,i hike and rock climb . getting out of the house is important to me .,0,0,,
451,451.0,451,tiage_dial_030,4,agent,really ? because working from home is my dream,0,1,,
452,452.0,452,tiage_dial_030,5,user,i have a home office . i went to school for mechanical engineering .,1,0,,
453,453.0,453,tiage_dial_030,6,agent,i did go to school to be a vet but i did not like it,1,0,,
454,454.0,454,tiage_dial_030,7,user,i would like that . i love animals .,1,1,,
455,455.0,455,tiage_dial_030,8,agent,"yeah , my hair is purple because i dye it every 3 months",2,0,,
456,456.0,456,tiage_dial_030,9,user,"mine is red , i do not dye mine .",2,1,,
457,457.0,457,tiage_dial_030,10,agent,"interesting ! speaking of red , when i see blood i faint",3,0,,
458,458.0,458,tiage_dial_030,11,user,not me . i am cool in a crisis .,3,0,,
459,459.0,459,tiage_dial_030,12,agent,"lucky man , i hope to be someday",3,1,,
460,460.0,460,tiage_dial_030,13,user,"i am a girl . we are engineers too , lol",4,0,,
461,461.0,461,tiage_dial_030,14,agent,of course ! girls are just as smart !,4,0,,
462,462.0,462,tiage_dial_030,15,user,that we are . we are princesses and superheros .,4,0,,
463,463.0,463,tiage_dial_030,16,user,absolutely ! could not agree more !,4,1,,
464,464.0,464,tiage_dial_031,1,user,hi ! do you like horses ? i love horses !,0,1,,
465,465.0,465,tiage_dial_031,2,agent,horses are great i am george i farm bees,1,0,,
466,466.0,466,tiage_dial_031,3,user,so you must live in the country then ? i grew up in a small town .,1,1,,
467,467.0,467,tiage_dial_031,4,agent,i did bu i am not close to my family,2,1,,
468,468.0,468,tiage_dial_031,5,user,oh . i actually am wanting to be a lawyer . working now to save up money for school,3,0,,
469,469.0,469,tiage_dial_031,6,agent,my wife is a model . i met her in italy . she wants to be a lawyer too .,3,0,,
470,470.0,470,tiage_dial_031,7,user,has she started school yet ? i am not married yet . focusing on trying to get my education .,3,1,,
471,471.0,471,tiage_dial_031,8,agent,no not yet she studies for the lsat . what is your favorite food ? mine is papaya,4,0,,
472,472.0,472,tiage_dial_031,9,user,"i have never had papaya ! i love potatoes . mashed , fried , boiled , just love them",4,1,,
473,473.0,473,tiage_dial_031,10,agent,single irish lawyer . nice . anything else on your mind ?,5,0,,
474,474.0,474,tiage_dial_031,11,user,just cannot wait to get out of this small town and move to a bigger city .,5,0,,
475,475.0,475,tiage_dial_031,12,agent,good luck with moving and your studies,5,0,,
476,476.0,476,tiage_dial_031,13,user,"good luck with the bees , and good luck to your wife on the lawyer deal",5,0,,
477,477.0,477,tiage_dial_031,14,agent,thanks just livin the dream of a humble bee keeping celebrity husband,5,1,,
478,478.0,478,tiage_dial_031,15,user,lol . how is it being the husband of a model ? ?,6,0,,
