,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
12347,12347,dialseg711_dial_450,12,agent,Sure. Anatolia is located at 30 Bridge Street City Centre and the phone number is 01223362372. Can I help you with anything else today?,1,1,
1147,1147,dialseg711_dial_039,15,user,"Can I have the address, please?",1,0,
15909,15909,dialseg711_dial_583,19,user,I didn't actually need to reserve a seat. Could you comfirm the departure time of that train?,1,0,
2392,2392,dialseg711_dial_082,19,user,Are you sure there is nothing available? Will you double check?,1,0,
12841,12841,dialseg711_dial_470,22,agent,"I would suggest the broughton house gallery in the centre of town. Their address is 98 King Street, the post code cb11In, and the phone is 01223314960. It is free.",3,0,
13372,13372,dialseg711_dial_491,24,agent,I'm still not finding anything. Would you like me to search a different part of town or a different food type?,4,0,
15113,15113,dialseg711_dial_553,22,agent,I have 14 total moderate priced guesthouses. Do you have a preference of which area of town?,2,0,
18967,18967,dialseg711_dial_696,10,agent,Are you interested in train TR9859 which leaves friday by 5:06 and arrives by 5:56?,1,0,
19083,19083,dialseg711_dial_701,3,user,I would like for the place to be 0 stars but has to include free wifi and free parking.,0,0,
13343,13343,dialseg711_dial_490,24,agent,"I'd like to find a train that departs from Ely on Monday, please!",3,0,
3248,3248,dialseg711_dial_113,23,user,What city are you interested in knowing about?,4,0,
14640,14640,dialseg711_dial_536,4,agent,How about hobsons house?,0,0,
210,210,dialseg711_dial_007,5,user,I am looking for a mexican restaurant in the centre.,1,0,
14906,14906,dialseg711_dial_547,9,user,"Yes, there are two: restaurant two two in the north at 22 Chesterton Road Chesterton cb43ax and cote in the centre at Bridge Street City Centre cb21uf. Anything else?",2,0,
13054,13054,dialseg711_dial_479,9,user,"No thanks, I'd like to give them a call instead. What is their phone number?",1,0,
4625,4625,dialseg711_dial_163,18,agent,Yes the Lensfield Hotel does have free wifi.,2,0,
16527,16527,dialseg711_dial_606,21,user,I am trying to find out if it will be warm in Oakland this week,2,0,
13102,13102,dialseg711_dial_481,7,user,Is that the quickest route?,1,0,
3974,3974,dialseg711_dial_141,21,user,"Thank you, I will check them out and get back to you.",3,0,
6765,6765,dialseg711_dial_242,2,agent,"There is Dominos, it's 2 miles away and with no traffic on our way",0,0,
2444,2444,dialseg711_dial_084,11,user,Please book me a taxi to take me from Aylesbray Lodge Guest House to the London Liverpool Street Train Station.,2,0,
7654,7654,dialseg711_dial_276,12,agent,The phone number is 01223464646. What else can I assist with?,1,1,
18018,18018,dialseg711_dial_661,17,user,"No, that sounds wonderful. Can you book a room for me for 4 nights starting on Friday? It will just be myself.",2,0,
18235,18235,dialseg711_dial_669,18,agent,"Sure. The phone number is 01223503333, but I'm not sure of the fee.",3,1,
6750,6750,dialseg711_dial_241,18,agent,"Cambridge, parkside police telephone number 01223358966.",2,0,
1162,1162,dialseg711_dial_039,30,agent,There is no hail in the forecast in Danville this week.,3,1,
9253,9253,dialseg711_dial_333,17,user,Yes I'll need their address please.,3,0,
11027,11027,dialseg711_dial_400,9,user,Hi! Do you have any Indian food on the east side?,1,0,
16788,16788,dialseg711_dial_615,11,user,I need to book a taxi from clowns cafe.,2,0,
385,385,dialseg711_dial_013,26,agent,The fare is 10 pounds 10. May I help you with anything else?,2,0,
11123,11123,dialseg711_dial_403,13,user,Could you tell me if there will be clear skies in Carson on Friday?,3,0,
5394,5394,dialseg711_dial_192,3,user,Can I get their main phone number please? And the postcode if you have it.,0,0,
7275,7275,dialseg711_dial_261,9,user,Could you give me the address and postcode of the Warkworth House please?,1,0,
12490,12490,dialseg711_dial_456,5,user,id apreciate if thats offered,0,0,
928,928,dialseg711_dial_032,37,user,I would like to leave after 14:30 .,4,0,
14173,14173,dialseg711_dial_520,18,agent,Sure. The postcode is CB20QQ.,3,1,
8928,8928,dialseg711_dial_321,18,agent,I have a couple listings for tea places. Which are you interested in?,4,0,
5274,5274,dialseg711_dial_188,9,user,"Sure, let's try for just one night and see if that works please.",0,0,
13852,13852,dialseg711_dial_508,35,user,"I want a museum, please? Please include address, postcode, and area.",4,0,
15590,15590,dialseg711_dial_572,4,agent,There are several guesthouses that meet your criteria. Is there a particular part of town you wish to stay?,0,0,
10302,10302,dialseg711_dial_373,7,user,I AM looking for a restaurant. The restaurant should be in the expensive price range and should be in the east.,1,0,
7360,7360,dialseg711_dial_264,18,agent,it is not predicted to be cloudy in Manhattan in the next 48 hours.,3,0,
438,438,dialseg711_dial_015,15,user,"That sounds fine. Would you make a reservation for 4 people, 3 nights starting Monday?",1,0,
12759,12759,dialseg711_dial_467,8,agent,"The postcode for tandoori palace is cb43le, and the phone number is 01223506055. Would you like me to book you a table?",0,1,
17585,17585,dialseg711_dial_645,2,agent,There are 29 hotels that fit your criteria. Do you have an area or price range that you prefer?,0,0,
18920,18920,dialseg711_dial_694,9,user,What is traffic like on the route to those locations and can you send me directions to the one without any traffic?,1,0,
4104,4104,dialseg711_dial_145,5,user,There are no 1 star hotels in that part of town. Is there another area you might be interested in?,1,0,
8440,8440,dialseg711_dial_304,4,agent,Here are directions to Comfort Inn.,0,0,
8525,8525,dialseg711_dial_306,29,user,Area does not matter to me. Please Book it for 5 people at 19:30 on Wednesday. I also need the reference number.,3,0,
15731,15731,dialseg711_dial_577,3,user,Thanks. What is the postcode?,0,0,
7021,7021,dialseg711_dial_252,9,user,That will have to work. What is the arrival time?,1,0,
11387,11387,dialseg711_dial_413,10,agent,Sure. Tandoori is located at 68 Histon Road Chesterton in postcode cb43le. Their phone number is 01223506055. Can I book it for you?,2,0,
11304,11304,dialseg711_dial_410,5,user,What is their phone number?,0,0,
3479,3479,dialseg711_dial_122,31,user,Thank you for your help.,4,0,
911,911,dialseg711_dial_032,20,agent,"I'm sorry, but there's nothing available starting on Monday.",1,0,
2605,2605,dialseg711_dial_090,21,user,"Thanks, what is the address?",3,0,
2578,2578,dialseg711_dial_089,24,agent,As I said the address is 638 Amherst St: do you want me to navigate you there?,3,1,
4751,4751,dialseg711_dial_168,3,user,"Yes, I am looking for a moderate price range.",0,0,
12389,12389,dialseg711_dial_452,4,agent,There are no German restaurants available in the west. Would you like to try a different area or different food type?,1,0,
5970,5970,dialseg711_dial_212,2,agent,Where are you departing from?,0,0,
1522,1522,dialseg711_dial_052,1,user,"Hi, I am looking for a guesthouse that includes free parking. Do you have anything available?",0,0,
2270,2270,dialseg711_dial_078,10,agent,"Sure the Phone 01223363471, address 40210 Millers Yard City Centre and postcode cb21rq for dojo noodle bar. May I help with anything else?",2,1,
13927,13927,dialseg711_dial_512,8,agent,"Of course, their phone number is 01223334900. Is there anything else that I can help you with today?",0,1,
16601,16601,dialseg711_dial_608,5,user,Can you give me information on a free one and I'd need to know what area of town it is in please.,1,0,
14241,14241,dialseg711_dial_522,24,agent,"Okay, I have 29 options for you. Is there an area of town that you'd prefer to stay in?",2,0,
6492,6492,dialseg711_dial_232,14,agent,Your doctor's appointment is scheduled for 1pm today.,3,0,
16960,16960,dialseg711_dial_622,7,user,I want to go to lensfield hotel,1,0,
2129,2129,dialseg711_dial_072,26,agent,Great. And where will you be leaving from?,4,0,
13188,13188,dialseg711_dial_484,23,user,"It most certainly would, thank you. I am not ready to book, can you just give me the travel time for that trip?",3,0,
5449,5449,dialseg711_dial_194,8,agent,You are welcome. Let me know if there's anything else I can do!,1,0,
16981,16981,dialseg711_dial_623,6,agent,Your reservations are complete at the Backstreet Bistro. Your reference number is 7H01DZW5.,0,1,
4609,4609,dialseg711_dial_163,2,agent,There are no matches for an architecture attraction in the west part of town. Would you like me to search another area?,0,0,
13471,13471,dialseg711_dial_495,22,agent,Okay. let's narrow down your options. Which area of town do you prefer?,4,0,
6180,6180,dialseg711_dial_218,16,agent,It has been my pleasure. Have a nice day.,2,1,
7588,7588,dialseg711_dial_274,4,agent,The closest rest stop is The Westin.,0,0,
4140,4140,dialseg711_dial_146,3,user,"Arrival doesn't matter. I just need to leave after 19:15 from Ashley Hotel, and I want to go to Bridge Guest House.",0,0,
9660,9660,dialseg711_dial_348,13,user,Is there a Starbucks here?,3,0,
9189,9189,dialseg711_dial_331,10,agent,"All right, sir, you'll be picked up in a blue BMW. The contact number is 07348606520.",0,1,
6285,6285,dialseg711_dial_223,23,user,Will it be cloudy in Compton today?,4,0,
2232,2232,dialseg711_dial_076,9,user,what's the weather going to be like for this week,2,0,
12125,12125,dialseg711_dial_441,27,user,Is the Yippee Noodle Bar moderately priced?,4,0,
10906,10906,dialseg711_dial_396,12,agent,Booking was successful. Reference number is : CM5SEPYO. Is there anything else I can assist you with?,1,1,
1427,1427,dialseg711_dial_048,34,agent,"I have 7 moderately priced guesthouses and 2 moderately priced hotels in the north, all with free parking.",4,0,
17548,17548,dialseg711_dial_643,19,user,Could you please give me the phone number for the Royal Standard?,2,0,
19272,19272,dialseg711_dial_708,4,agent,That we have! Do you have a preference on the area?,0,0,
10564,10564,dialseg711_dial_382,28,agent,"Unfortunately there are no tables at that time, do you have another time?",4,0,
795,795,dialseg711_dial_027,17,user,Setting reminder for conference at 4 pm on next Wednesday with the sales team.,3,1,
17063,17063,dialseg711_dial_625,24,agent,"Alright, I have a yellow skoda for you and the contact number is 07866277583.",3,0,
17940,17940,dialseg711_dial_659,15,user,How about moderate price range with a star of 4?,2,0,
12062,12062,dialseg711_dial_439,14,agent,"Okay, scheduling a meeting with the infrastructure team to go over the budget for Thursday at 5pm.",3,1,
12416,12416,dialseg711_dial_453,1,user,I need the address for the Parkside police station,0,0,
11731,11731,dialseg711_dial_425,22,agent,What is your destination?,3,1,
13197,13197,dialseg711_dial_485,2,agent,"The address is Hills Rd, Cambridge, post code CB20QQ, Addenbrooke hospital.",0,0,
5440,5440,dialseg711_dial_193,27,user,"Thank you, may I also please have the postcode?",4,0,
12727,12727,dialseg711_dial_465,29,user,Yes that will fine. Can you tell me the travel time for that?,4,0,
15430,15430,dialseg711_dial_565,20,agent,"Train TR3515 will be leaving Cambridge at 19:59 on Tuesday, and will arrive at London Liverpool Street by 21:27. Would you like me to book it for you?",3,0,
9955,9955,dialseg711_dial_360,12,agent,What time would you like to leave and arrive by?,2,0,
17352,17352,dialseg711_dial_635,30,agent,Should I book it for you?,4,0,
12565,12565,dialseg711_dial_459,6,agent,"Okay, scheduling a dentist appointment with Jon for the 6th at 7pm.",1,1,
13382,13382,dialseg711_dial_492,6,agent,They both have free parking. Would you like to book at Ashley hotel or Lovell lodge?,0,0,
7363,7363,dialseg711_dial_265,3,user,Not really. But it should be in the North.,0,0,
3669,3669,dialseg711_dial_130,5,user,I need a train to Cambridge on Saturday. I'll be departing from Peterborough.,1,0,
12618,12618,dialseg711_dial_461,2,agent,I do not have a gas station listed in the 2 mile range. The closest one is 4 miles away.,0,0,
10880,10880,dialseg711_dial_395,10,agent,What days are you interested in?,1,0,
3,3,dialseg711_dial_000,4,agent,It will be hot today in Los Angeles.,0,1,
10301,10301,dialseg711_dial_373,6,agent,You're all booked! 7 tickets from Cambridge to Peterborough at 12:34. Your reference number is I9UBCZW2.,0,1,
17615,17615,dialseg711_dial_646,6,agent,Sure. It is 07635951153. Can I help you with a hotel room perhaps?,0,0,
7676,7676,dialseg711_dial_277,2,agent,Jack's house is located at 864 Almanor Ln in heavy traffic. Setting directions now.,0,1,
10583,10583,dialseg711_dial_384,2,agent,"All architecture is in the centre of town. Your options are All Saints Church, Great Saint Mary's Church, Holy Trinity Church, Little Saint Mary's Church, and Old Schools.",0,0,
2308,2308,dialseg711_dial_080,13,user,Am looking for the Addenbrookes Hospital it should have the respiratory medicine department,1,0,
8063,8063,dialseg711_dial_290,35,user,Oh no. Can you get us in at 13:15 then?,4,0,
15496,15496,dialseg711_dial_568,2,agent,"I have four places with rooms in the south. 1 is cheap, 2 are moderate, and 1 is expensive. Do you have a particular price range?",0,0,
6876,6876,dialseg711_dial_247,7,user,which days are rain forecasted,1,0,
14022,14022,dialseg711_dial_515,31,user,Great! I'd like a table at Frankie and Bennys for 7 people at 14:00 on Friday.,3,0,
7107,7107,dialseg711_dial_255,19,user,How about something in the expensive price range instead?,3,0,
344,344,dialseg711_dial_012,11,user,"I need to leave on Thursday, not Friday.",1,0,
8509,8509,dialseg711_dial_306,13,user,What is the address?,1,0,
13227,13227,dialseg711_dial_486,10,agent,The Police are located in Parkside Cambridge and the telephone number is 01223358966.,2,0,
8909,8909,dialseg711_dial_320,17,user,Can I get the address and post code?,4,0,
4178,4178,dialseg711_dial_147,5,user,What is the postcode?,0,0,
3860,3860,dialseg711_dial_137,14,agent,The Cambridge Belfry fits your request. Would you like to book a room?,3,0,
10376,10376,dialseg711_dial_376,13,user,The train should go to cambridge and should arrive by 14:00.,2,0,
1328,1328,dialseg711_dial_045,26,agent,Alright I've got a blue volkswagen and the contact number is 07339810111. Anything else I can do,4,0,
