,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da,Unnamed: 0.2,Unnamed: 0.1
323,323,tiage_dial_022,4,agent,watching horror movies is my favorite . how about you ?,1,0,,,
324,324,tiage_dial_022,5,user,i am more into comedies .,1,1,,,
325,325,tiage_dial_022,6,agent,i see . what do you do for work,2,0,,,
326,326,tiage_dial_022,7,user,i work at a bar . how about you ?,2,0,,,
327,327,tiage_dial_022,8,agent,"i used to work in hr , but now i stay home with my son .",2,1,,,
328,328,tiage_dial_022,9,user,that sounds very nice . how old is your kid ?,3,0,,,
329,329,tiage_dial_022,10,agent,he is in junior high . do you have any kids ?,3,0,,,
330,330,tiage_dial_022,11,user,i do not . i am still working on building my future .,3,1,,,
331,331,tiage_dial_022,12,agent,what do you want to do ?,4,0,,,
332,332,tiage_dial_022,13,user,i am not sure . i am still doing my gen eds .,4,0,,,
333,333,tiage_dial_022,14,user,that sounds nice . do you have any family line of work that you can get in to ?,4,1,,,
334,334,tiage_dial_023,1,user,hey there how is it going ?,0,0,,,
335,335,tiage_dial_023,2,agent,hello . all is moving great . and you ?,0,0,,,
336,336,tiage_dial_023,3,user,i am good just putting hair dye in,0,1,,,
337,337,tiage_dial_023,4,agent,"alright . i work in it . if you do not mind , what work are you into ?",1,0,,,
338,338,tiage_dial_023,5,user,oh right how i am between jobs,1,0,,,
339,339,tiage_dial_023,6,agent,the economic situation seem to be gradually picking up though,1,1,,,
340,340,tiage_dial_023,7,user,"cool , i am addicted to the internet",2,0,,,
341,341,tiage_dial_023,8,agent,"since you are addicted to internet , do you watch a lot of american sports ?",2,0,,,
342,342,tiage_dial_023,9,user,i play a lot of role playing games,2,1,,,
343,343,tiage_dial_023,10,agent,ok . do you like dogs ?,3,0,,,
344,344,tiage_dial_023,11,user,yeah dogs are pretty cool,3,1,,,
345,345,tiage_dial_023,12,agent,do you think that the internet is pretty safe for children of late ?,4,0,,,
346,346,tiage_dial_023,13,user,it can be but it ca be a danger too,4,1,,,
347,347,tiage_dial_023,14,agent,"ok . speaking about work , i have been at the same company for about 15 years",5,0,,,
348,348,tiage_dial_023,15,user,that is actually pretty impressive,5,0,,,
349,349,tiage_dial_023,16,user,i kind of wonder why employees are not keen on loyalty these days,5,1,,,
350,350,tiage_dial_024,1,user,"hello , what are you doing today ?",0,0,,,
351,351,tiage_dial_024,2,agent,i am thinking about my upcoming retirement . how about you ?,0,0,,,
352,352,tiage_dial_024,3,user,"just raising my kids , i am a homemaking dad .",0,0,,,
353,353,tiage_dial_024,4,agent,very cool . my kids are grown . i am already 60 years old .,0,0,,,
354,354,tiage_dial_024,5,user,i am not there yet . my oldest in a junior .,0,0,,,
355,355,tiage_dial_024,6,agent,how old is your youngest ?,0,1,,,
356,356,tiage_dial_024,7,user,she is 9 . i love them all . what work did you do before retiring ?,1,0,,,
357,357,tiage_dial_024,8,agent,"i work as a librarian , but i am going to retire in the next couple of years .",1,0,,,
358,358,tiage_dial_024,9,user,"that is great , i spent ten years in human services .",1,0,,,
359,359,tiage_dial_024,10,agent,did you stop when your eldest was born ?,1,0,,,
360,360,tiage_dial_024,11,user,"yes , i had to . i am glad to be home . my father helps out too .",1,0,,,
361,361,tiage_dial_024,12,agent,why did you have to ?,1,0,,,
362,362,tiage_dial_024,13,user,"children need love , and my wife makes more money .",1,1,,,
363,363,tiage_dial_024,14,agent,do your children like any interesting activities ?,2,0,,,
364,364,tiage_dial_024,15,user,"no , we just go to home depot on the weekends . my father was manager there .",2,1,,,
365,365,tiage_dial_024,16,user,do you like to travel ?,3,1,,,
366,366,tiage_dial_025,1,user,hello . do you know of any apartments for rent ?,0,0,,,
367,367,tiage_dial_025,2,agent,hi there . hmm i am not familiar with any . which area are you looking ?,0,0,,,
368,368,tiage_dial_025,3,user,jacksonville . i work at burger king and do not use drugs if that helps .,0,0,,,
369,369,tiage_dial_025,4,agent,maybe you can expand your options if you find another career .,0,0,,,
370,370,tiage_dial_025,5,user,i am only 19 . just graduated .,0,0,,,
371,371,tiage_dial_025,6,agent,"congratulations . i work in construction , started when i was 16 . it is great money .",0,0,,,
372,372,tiage_dial_025,7,user,"that is cool . my friends and i work here , we are hoping to buy our own franchise .",0,1,,,
373,373,tiage_dial_025,8,agent,wow that is ambitious . i hope you succeed . personally i prefer mexican food over burgers .,1,0,,,
374,374,tiage_dial_025,9,user,i prefer seafood . my dad makes awesome fish tacos .,1,1,,,
375,375,tiage_dial_025,10,agent,that sounds delicious . what type of music do you like ?,2,0,,,
376,376,tiage_dial_025,11,user,metal . mainly metallica . i also love old school rap . tupac is where it is at .,2,0,,,
377,377,tiage_dial_025,12,agent,"nice . i listen to a lot of aerosmith , they are my favorite .",2,0,,,
378,378,tiage_dial_025,13,user,i like them too . dream on is one of my favorites,2,1,,,
379,379,tiage_dial_025,14,user,great song . how long have you worked for burger king ?,3,1,,,
380,380,tiage_dial_026,1,user,"hello , my name is ally and my favourite color is orange",0,1,,,
381,381,tiage_dial_026,2,agent,do you know the game starcraft ? i helped designing it !,1,0,,,
382,382,tiage_dial_026,3,user,"that s awesome , i m sure my ex boyfriend would like that game",1,0,,,
383,383,tiage_dial_026,4,agent,i usually stream the game on my twitch channel,1,0,,,
384,384,tiage_dial_026,5,user,"that s great , i also love twitch as well",1,1,,,
385,385,tiage_dial_026,6,agent,i am making this robot right now that looks like me !,2,0,,,
386,386,tiage_dial_026,7,user,i like hiking in the morning before sunset,2,0,,,
387,387,tiage_dial_026,8,agent,"i am kind of a nerd , i do not go out much and do not socialize .",2,0,,,
388,388,tiage_dial_026,9,user,that s not bad at all,2,0,,,
389,389,tiage_dial_026,10,agent,the worst part about my life is that i am allergic to water,2,0,,,
390,390,tiage_dial_026,11,user,that s sad how do you drink,2,0,,,
391,391,tiage_dial_026,12,agent,i have to drink another substance that contains particles of hydrogen and oxygen,2,1,,,
392,392,tiage_dial_026,13,user,dang that kinda weird . well do you have a pet,3,0,,,
393,393,tiage_dial_026,14,agent,"yeah i have a cat , how about you ?",3,0,,,
394,394,tiage_dial_026,15,user,i do a pet fish,3,0,,,
395,395,tiage_dial_026,16,user,"that sounds awesome , but i have to go now , gotta start streaming . see ya !",3,1,,,
396,396,tiage_dial_027,1,user,"hello , how are you tonight ?",0,0,,,
397,397,tiage_dial_027,2,agent,"what state are you ? i am in california , age 46",0,0,,,
398,398,tiage_dial_027,3,user,i am in ohio . 42 . single and a churchgoer . you ?,0,0,,,
399,399,tiage_dial_027,4,agent,"i am good , and you ? i stay home all day and i like it",0,0,,,
400,400,tiage_dial_027,5,user,that sounds boring . my dog would drive me crazy if i tried that .,0,0,,,
401,401,tiage_dial_027,6,agent,"i love to go to church too , it help me deal with my ex . .",0,0,,,
402,402,tiage_dial_027,7,user,"my ex is straight up crazy , there is no scripture that would help him .",0,0,,,
403,403,tiage_dial_027,8,agent,she cheated me and stay with a lawyer,0,0,,,
404,404,tiage_dial_027,9,user,that is horrible . i am single .,0,0,,,
405,405,tiage_dial_027,10,agent,"it takes the power of god to change people , my kids are great",0,0,,,
406,406,tiage_dial_027,11,user,"yes , the goddess can change people .",0,0,,,
407,407,tiage_dial_027,12,agent,"me too , i am a single dad , i do recordings in my studio",0,0,,,
408,408,tiage_dial_027,13,user,"that sounds like fun , what kind of music ?",0,1,,,
409,409,tiage_dial_027,14,agent,what do you do ? do you want to meet me ?,1,0,,,
410,410,tiage_dial_027,15,user,"i am sorry , i am too busy to date .",1,0,,,
411,411,tiage_dial_027,16,user,i record soft rock and light jazz,1,1,,,
412,412,tiage_dial_028,1,user,hi there ? hows it goin ? whatcha havin for lunch today ?,0,0,,,
413,413,tiage_dial_028,2,agent,i am going to have pizza after meditation,0,0,,,
414,414,tiage_dial_028,3,user,"me , burgers and fries every day . meditation , who ! whats that like ?",0,0,,,
415,415,tiage_dial_028,4,agent,it is like going to a peaceful place,0,1,,,
416,416,tiage_dial_028,5,user,i am at peace just bein in my house with my boyfriend . anything else you like ?,1,0,,,
417,417,tiage_dial_028,6,agent,i used to like to talk,1,0,,,
418,418,tiage_dial_028,7,user,not anymore ? not at all ? why not ?,1,0,,,
419,419,tiage_dial_028,8,agent,i have been silent for months now,1,0,,,
420,420,tiage_dial_028,9,user,"oh , i get it . buddhist monk , eh ?",1,1,,,
421,421,tiage_dial_028,10,agent,something like that . where do you live,2,0,,,
422,422,tiage_dial_028,11,user,"in my house , with my boyfriend . how come you can chat if you cant speak ?",2,0,,,
423,423,tiage_dial_028,12,agent,i am not allowed to vocalize,2,1,,,
424,424,tiage_dial_028,13,user,ok . where do you live ? in a monastery ?,3,0,,,
425,425,tiage_dial_028,14,agent,i am thinking about it,3,0,,,
426,426,tiage_dial_028,15,user,any other cool thoughts ? what do you think about when you meditate ?,3,0,,,
427,427,tiage_dial_028,16,user,i wish for world peace,3,1,,,
428,428,tiage_dial_029,1,user,hello ! how are you today ?,0,0,,,
429,429,tiage_dial_029,2,agent,i am good ! just finished working . you ?,0,0,,,
430,430,tiage_dial_029,3,user,i am great ! i just got back from a walk with my dog ! how was work ?,0,0,,,
431,431,tiage_dial_029,4,agent,it was tiring . trying to get the fields harvested for winter .,0,0,,,
432,432,tiage_dial_029,5,user,oh you are a farmer ? what do you grow ? winter is coming too soon !,0,1,,,
433,433,tiage_dial_029,6,agent,we grow corn and soybeans at my parents farm . what dog do you have ?,1,0,,,
434,434,tiage_dial_029,7,user,"he is a black lab named is trooper , he is a great hiking buddy !",1,1,,,
435,435,tiage_dial_029,8,agent,cute ! where do you hike ? my pet will not travel . she is a cow,2,0,,,
436,436,tiage_dial_029,9,user,i hike in the mountains here in colorado near pueblo . are there mountains near you ?,2,0,,,
437,437,tiage_dial_029,10,agent,no i live in the middle of no where . miles of country .,2,0,,,
438,438,tiage_dial_029,11,user,where is the middle of no where ? i live near denver for work .,2,0,,,
439,439,tiage_dial_029,12,agent,pennsylvania . amish country . i feel out of place driving my big truck next to buggies,2,0,,,
440,440,tiage_dial_029,13,user,i would be afraid of hitting them with my car !,2,0,,,
441,441,tiage_dial_029,14,agent,yeah . that is why i blast my country music . they hear me coming !,2,0,,,
442,442,tiage_dial_029,15,user,haha ! i like to listen to garth brookes when i am rock climbing at the gym !,2,0,,,
443,443,tiage_dial_029,16,user,oh wow ! i never did that before ! sounds fun !,2,1,,,
444,444,tiage_dial_030,1,user,i see you laughing there . you better not be laughing at my mini van .,0,0,,,
445,445,tiage_dial_030,2,agent,i would never do that . i hate my grey dog barnaby and scorpions .,0,0,,,
446,446,tiage_dial_030,3,user,my fourth son hates scorpions too . i do not understand my children .,0,1,,,
447,447,tiage_dial_030,4,agent,keep trying . i like grey vans but a nascar car killed my daddy .,1,0,,,
448,448,tiage_dial_030,5,user,sounds like he liked a glass of wine in the evenings .,1,0,,,
449,449,tiage_dial_030,6,agent,"he does . barnaby is grey , a german shepherd and he hates scorpions too .",1,0,,,
450,450,tiage_dial_030,7,user,kids these days . scorpions are the only thing i ever hear about while coaching .,1,0,,,
451,451,tiage_dial_030,8,agent,mom says we are going to sue nascar for killing daddy .,1,0,,,
452,452,tiage_dial_030,9,user,if you can you should go for it . toss me some coffee money when it comes through .,1,0,,,
453,453,tiage_dial_030,10,agent,"sure , but you have to get in line . my grey dog barnaby is dying too .",1,0,,,
454,454,tiage_dial_030,11,user,you know my fifth son keeps asking me for a dog . it is just too much .,1,0,,,
455,455,tiage_dial_030,12,agent,he can have mine . barnaby needs a new home .,1,0,,,
456,456,tiage_dial_030,13,user,"i have to decline , my fifth son is my least favorite ; we keep him in the attic .",1,0,,,
457,457,tiage_dial_030,14,agent,oh okay . does he play with scorpions or dogs ?,1,0,,,
458,458,tiage_dial_030,15,user,our scorpion pit is located in the basement .,1,1,,,
459,459,tiage_dial_030,16,user,great ! my dad died in a scorpion pit while driving a nascar car . you dance ?,2,1,,,
460,460,tiage_dial_031,1,user,hello how are you today ?,0,0,,,
461,461,tiage_dial_031,2,agent,"good you ? coloring my adult coloring book , do you like them ?",0,0,,,
462,462,tiage_dial_031,3,user,no i think they are for whinny illiterate millennials,0,1,,,
463,463,tiage_dial_031,4,agent,well how rude of you . where do you live ?,1,0,,,
464,464,tiage_dial_031,5,user,in nyc i work from my condo,1,0,,,
465,465,tiage_dial_031,6,agent,"glad we do not live close . i am from a rural part of the u . s . , we farm .",1,1,,,
466,466,tiage_dial_031,7,user,cars is what i spend everything on,2,1,,,
467,467,tiage_dial_031,8,agent,that is cool . do you like hockey ?,3,0,,,
468,468,tiage_dial_031,9,user,i love it all those pucks,3,1,,,
469,469,tiage_dial_031,10,agent,i do too . especially nhl . have any pets ?,4,0,,,
470,470,tiage_dial_031,11,user,i have dogs and cats,4,0,,,
471,471,tiage_dial_031,12,agent,"i have one dog , he is a german shepherd .",4,1,,,
472,472,tiage_dial_031,13,user,do you like fruits or veggies better ?,5,0,,,
473,473,tiage_dial_031,14,agent,"fruits , what about you ?",5,0,,,
474,474,tiage_dial_031,15,user,i really like oranges a lot,5,0,,,
475,475,tiage_dial_031,16,user,they are decent ! my favorite is strawberries .,5,1,,,
476,476,tiage_dial_032,1,user,hi how are we doing this late night in october ?,0,0,,,
477,477,tiage_dial_032,2,agent,i am great ! just been looking on twitter at news,0,0,,,
478,478,tiage_dial_032,3,user,yes let us get to know each other bit that is cool .,0,0,,,
479,479,tiage_dial_032,4,agent,tell me about yourself ?,0,0,,,
480,480,tiage_dial_032,5,user,i like to gamble on my spare nights not cool huh .,0,0,,,
481,481,tiage_dial_032,6,agent,depends if you win or not lol,0,0,,,
482,482,tiage_dial_032,7,user,yes it sucks loosing i also enjoy lawn mowing on sunny days .,0,0,,,
483,483,tiage_dial_032,8,agent,i enjoy green living and just put solar panels on roof,0,0,,,
484,484,tiage_dial_032,9,user,sounds interesting i also love grilling my food outdoors .,0,0,,,
485,485,tiage_dial_032,10,agent,"yummy , i love cookouts . i am involved women rights movement",0,0,,,
486,486,tiage_dial_032,11,user,that is good i have not been working for a few years .,0,0,,,
487,487,tiage_dial_032,12,agent,i work from home doing internet searches,0,0,,,
488,488,tiage_dial_032,13,user,great wished i could get a work at home job .,0,0,,,
489,489,tiage_dial_032,14,agent,it has its benefits . i have plenty time tend my organic garden,0,0,,,
490,490,tiage_dial_032,15,user,that sounds interesting i like organic foods .,0,0,,,
491,491,tiage_dial_032,16,user,they are so healthy for you,0,1,,,
492,492,tiage_dial_033,1,user,"hello , how are you doing tonight ?",0,0,,,
493,493,tiage_dial_033,2,agent,"good , how are you tonight ?",0,0,,,
